,nmefet,rem_pos,year,month
0,1 SARGENTO,7352.566626865671,2014,08
1,1 SGT,6973.5261052009455,2014,08
2,1 TEN,8966.170311493017,2014,08
3,1 TENENTE,9081.297553956836,2014,08
4,2 SARGENTO,6030.450460358056,2014,08
5,2 SGT,6007.983043715847,2014,08
6,2 TEN,7773.708575949367,2014,08
7,2 TENENTE,7238.137333333333,2014,08
8,3 SARGENTO,5122.3228393881445,2014,08
9,3 SGT,5104.1777819977215,2014,08
10,ADVOGADO AUTARQUICO,11495.255000000001,2014,08
11,AGENTE DE SEGURANCA PENITENCIARIO,3482.5091625615764,2014,08
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,3041.6038190954773,2014,08
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,5122.08194980695,2014,08
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",3048.393552631579,2014,08
15,AGENTE GOVERNAMENTAL,2943.973296875,2014,08
16,AGENTE GOVERNAMENTAL 2I,4034.88,2014,08
17,AJUDANTE DE SERVICOS GERAIS,1391.2,2014,08
18,ALUNO,5506.591736526946,2014,08
19,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,2947.0423809523813,2014,08
20,ANALISTA ADMINISTRATIVO,2699.81,2014,08
21,ANALISTA AMBIENTAL,5148.2656568778975,2014,08
22,ANALISTA DA POLICIA CIVIL,2201.348849557522,2014,08
23,ANALISTA DE ADMINISTRACAO DE ESTADIOS,6877.8150000000005,2014,08
24,ANALISTA DE ATENCAO A SAUDE,3069.0229206349204,2014,08
25,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,2665.867777777778,2014,08
26,ANALISTA DE DESENVOLVIMENTO RURAL,6756.524333333334,2014,08
27,ANALISTA DE EDUCACAO BASICA,1878.9517991631799,2014,08
28,ANALISTA DE GESTAO,4229.849999999999,2014,08
29,ANALISTA DE GESTAO ARTISTICA,4076.1089999999995,2014,08
30,ANALISTA DE GESTAO DA PMM,3416.255,2014,08
31,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,3990.5182267689684,2014,08
32,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,3973.8,2014,08
33,ANALISTA DE GESTAO LOTERICA,2971.2475,2014,08
34,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",3638.89125,2014,08
35,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",4266.259142857143,2014,08
36,ANALISTA DE GESTÃO DE SEGURIDADE SOCIAL,2029.8190476190475,2014,08
37,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,4523.901049723757,2014,08
38,ANALISTA DE SEGURIDADE SOCIAL,4712.193678414097,2014,08
39,ANALISTA DE TURISMO,5423.32,2014,08
40,ANALISTA DE TV,2126.947164179104,2014,08
41,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,6573.264086538461,2014,08
42,ANALISTA EDUCACIONAL,3041.0367400690848,2014,08
43,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,4566.1657894736845,2014,08
44,ANALISTA EXECUTIVO DE DEFESA SOCIAL,3868.9710027855153,2014,08
45,ANALISTA EXECUTIVO DEFESA,2914.49,2014,08
46,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,8527.748588957056,2014,08
47,ANALISTA FINANCEIRO,3427.9,2014,08
48,ANALISTA UNIVERSITARIO,3514.752523364486,2014,08
49,ANALISTA UNIVERSITARIO DA SAUDE,3164.730483870968,2014,08
50,ASSESSOR DE ANALISE E MONITORAMENTO DE MERCADO,9077.98,2014,08
51,ASSESSOR DE APOIO TECNICO-OPERACIONAL,4649.1,2014,08
52,ASSESSOR DE COMUNICACAO,6520.73,2014,08
53,ASSESSOR DE RELACOES INSTITUCI,6419.62,2014,08
54,ASSESSOR FINANCEIRO,6419.62,2014,08
55,ASSESSOR JURIDICO-ADMINISTRATIVO,6460.89,2014,08
56,ASSESSOR TI,1931.52,2014,08
57,ASSESSORA DE ACAO ESTRATEGICA,6419.62,2014,08
58,ASSESSORA DE LOGISTICA E MANUTENÇÃO,4698.52,2014,08
59,ASSESSORA DE NOVOS NEGOCIOS,6328.17,2014,08
60,ASSIST. TÉC. Seguridade Social,1666.591547826087,2014,08
61,ASSISTENTE ADMINISTRATIVO,1270.6096746203905,2014,08
62,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,3263.391111111111,2014,08
63,ASSISTENTE AMBIENTAL,3483.26,2014,08
64,ASSISTENTE COMERCIAL,2300.5860000000002,2014,08
65,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,2030.95,2014,08
66,ASSISTENTE DE ATIVIDADE DE RECENSEAMENTO,2073.06,2014,08
67,ASSISTENTE DE EDUCACAO,2181.807877813505,2014,08
68,ASSISTENTE DE GABINETE,4352.93,2014,08
69,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,3095.575991735537,2014,08
70,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,2601.6433678756475,2014,08
71,ASSISTENTE DE MARKETING,3427.9,2014,08
72,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2276.8715789473686,2014,08
73,ASSISTENTE JURIDICO,3427.9,2014,08
74,ASSISTENTE OPERACIONAL,1685.9055555555556,2014,08
75,ASSISTENTE TECNICO DE EDUCACAO BASICA,1218.025292151665,2014,08
76,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,2463.6173814432987,2014,08
77,ASSISTENTE TECNICO EDUCACIONAL,1928.5343384615385,2014,08
78,AUDITOR FISCAL DA RECEITA ESTADUAL,18423.084845496385,2014,08
79,AUDITOR INTERNO,4620.857307692308,2014,08
80,AUXILIAR ADMINISTRATIVO D,1066.8645738045739,2014,08
81,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,1746.861818181818,2014,08
82,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,2130.3106959706956,2014,08
83,AUXILIAR AMBIENTAL,1816.4803333333334,2014,08
84,AUXILIAR DA INDUSTRIA GRAFICA,3014.8039130434786,2014,08
85,AUXILIAR DA POLICIA CIVIL,1568.0642063492064,2014,08
86,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,1358.301304347826,2014,08
87,AUXILIAR DE ADMINISTRACAO GERAL,2171.7644444444445,2014,08
88,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,1518.923591595535,2014,08
89,AUXILIAR DE APOIO DA SAUDE,2163.5072474377744,2014,08
90,AUXILIAR DE ATIVIDADES OPERACIONAIS,1806.5255172413792,2014,08
91,AUXILIAR DE CULTURA,1864.665806451613,2014,08
92,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,1693.6575,2014,08
93,AUXILIAR DE DESENVOLVIMENTO RURAL,1543.1336363636365,2014,08
94,AUXILIAR DE ENFERMAGEM - IPSEMG,915.56,2014,08
95,AUXILIAR DE GESTAO ARTISTICA,1414.395,2014,08
96,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,3271.9945714285714,2014,08
97,AUXILIAR DE GESTAO LOTERICA,1660.62,2014,08
98,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",2290.0743181818184,2014,08
99,"AUXILIAR DE GESTAO, PROTECAO E RESTAURO",3684.575,2014,08
100,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,2570.856052631579,2014,08
101,AUXILIAR DE MANUTENCAO,1622.99,2014,08
102,AUXILIAR DE SAUDE E TECNOLOGIA,2649.394819277108,2014,08
103,AUXILIAR DE SEGURIDADE SOCIAL,2519.030362116992,2014,08
104,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,754.0441592136469,2014,08
105,AUXILIAR DE SERVICOS GOVERNAMENTAIS,2673.5189130434783,2014,08
106,AUXILIAR DE SERVICOS OPERACIONAIS,1524.2200759493671,2014,08
107,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,1941.424805615551,2014,08
108,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,1847.0804166666667,2014,08
109,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,1899.3647058823528,2014,08
110,AUXILIAR OPERACIONAL,2185.203619631902,2014,08
111,Aux. Geral de Seguridade Social,2027.943,2014,08
112,BAILARINO,4774.041,2014,08
113,BOMBEIRO HIDRAULICO,1207.12,2014,08
114,BRIGADISTA - SEMAD,980.0989211618257,2014,08
115,CABO,4200.483591600289,2014,08
116,CAD,4483.693884615384,2014,08
117,CADETE,4415.6797345132745,2014,08
118,CAP,10344.143985507246,2014,08
119,CAPITAO,9516.02743801653,2014,08
120,CB,4195.638032654939,2014,08
121,CEL,19079.290925925925,2014,08
122,CHECADOR DE DADOS E LISTADOR SETORES CENSITARIOS,1567.0466666666664,2014,08
123,CHEFE DE GABINETE,6419.62,2014,08
124,COMANDANTE DE AERONAVE DO GABINETE MILITAR,21280.39,2014,08
125,COMANDANTE DE AVIðO,9832.445,2014,08
126,CONTRATO ADM. ANALISTA DE SAUDE E TECNOLOGIA,3937.9792857142857,2014,08
127,CONTRATO ADM. TECNICO DE SAUDE E TECNOLOGIA,2149.744114583333,2014,08
128,CONTRATO ADM.GESTOR DE TRSNSPORTE E OBRAS PUBLICAS,3313.9688372093024,2014,08
129,CONTRATO ADM.TECNICO UNIVERSITARIO DA SAUDE,1909.493846153846,2014,08
130,CONTRATO ADMINISTRATICO TECNICO ENFERMAGEM,1575.9163043478259,2014,08
131,CONTRATO ADMINISTRATIVO ASSISTENTE SOCIAL,1245.3249999999998,2014,08
132,CONTRATO ADMINISTRATIVO AUXILIAR ADMINISTRATIVO,840.6022222222223,2014,08
133,CONTRATO ADMINISTRATIVO AUXILIAR DE APOIO LOGISTIC,1097.2279999999998,2014,08
134,CONTRATO ADMINISTRATIVO AUXILIAR DE ENFERMAGEM,859.8633333333333,2014,08
135,CONTRATO ADMINISTRATIVO ENFERMEIRO,1997.5759999999998,2014,08
136,CONTRATO ADMINISTRATIVO MEDICO PERITO,3945.921904761905,2014,08
137,CONTRATO ADMINISTRATIVO NIVEL MEDIO,1138.71,2014,08
138,CONTRATO ADMINISTRATIVO NIVEL SUPERIOR,2812.13,2014,08
139,CONTRATO ADMINISTRATIVO ODONTOLOGICO,2437.96,2014,08
140,CONTRATO ADMINISTRATIVO TECNICO PATOLOGIA CLINICA,875.185,2014,08
141,CONTRATO ADMINISTRATIVO TECNICO RADIOLOGISTA,878.4916666666667,2014,08
142,CONTRATO ADMINISTRATIVO TECNICO UNIVERSITARIO,968.6186363636364,2014,08
143,CONTRATO AGENTE DE SEGURANCA PENITENCIARIO,2818.320657616648,2014,08
