,nmefet,rem_pos,year,month
0,1 SARGENTO,6269.610994318181,2014,02
1,1 SGT,6120.269229037704,2014,02
2,1 TEN,7818.269562043795,2014,02
3,1 TENENTE,7485.747357142857,2014,02
4,2 SARGENTO,5074.8713397129195,2014,02
5,2 SGT,5180.431296875,2014,02
6,2 TEN,7013.487263313609,2014,02
7,2 TENENTE,6274.18067114094,2014,02
8,3 SARGENTO,4353.572947867298,2014,02
9,3 SGT,4501.277225716282,2014,02
10,ADVOGADO AUTARQUICO,11561.987142857144,2014,02
11,AGENTE DE ADMINISTRACAO,4786.0,2014,02
12,AGENTE DE SEGURANCA PENITENCIARIO,3095.809898758981,2014,02
13,AGENTE DE SEGURANCA SOCIOEDUCATIVO,2786.3549174917493,2014,02
14,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,5167.40521575985,2014,02
15,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",4311.770217391305,2014,02
16,AGENTE GOVERNAMENTAL,3595.0902620087336,2014,02
17,AJUDANTE DE SERVICOS GERAIS,1375.2,2014,02
18,ALUNO,5048.118097826087,2014,02
19,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,3359.340428571428,2014,02
20,ANALISTA ADMINISTRATIVO,2495.04,2014,02
21,ANALISTA AMBIENTAL,5713.912567811934,2014,02
22,ANALISTA DA POLICIA CIVIL,2050.622857142857,2014,02
23,ANALISTA DE ADMINISTRACAO DE ESTADIOS,6844.385,2014,02
24,ANALISTA DE ATENCAO A SAUDE,3022.9171806853583,2014,02
25,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3123.8615789473683,2014,02
26,ANALISTA DE DESENVOLVIMENTO RURAL,6577.000303030303,2014,02
27,ANALISTA DE EDUCACAO BASICA,1817.1122222222223,2014,02
28,ANALISTA DE GESTAO,4240.334444444445,2014,02
29,ANALISTA DE GESTAO ARTISTICA,4083.254,2014,02
30,ANALISTA DE GESTAO DA PMM,2868.005,2014,02
31,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,4070.0026023657874,2014,02
32,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,3841.854615384615,2014,02
33,ANALISTA DE GESTAO LOTERICA,3090.7019999999998,2014,02
34,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",4595.607872340425,2014,02
35,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",4088.865405405405,2014,02
36,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,5039.990161290323,2014,02
37,ANALISTA DE SEGURIDADE SOCIAL,4758.260380434783,2014,02
38,ANALISTA DE TURISMO,3853.12,2014,02
39,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,6345.503943661972,2014,02
40,ANALISTA EDUCACIONAL,3008.983014861996,2014,02
41,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,4905.537249999999,2014,02
42,ANALISTA EXECUTIVO DE DEFESA SOCIAL,3599.5461983471073,2014,02
43,ANALISTA EXECUTIVO DEFESA,2914.49,2014,02
44,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,8216.976686046512,2014,02
45,ANALISTA FINANCEIRO,3177.85,2014,02
46,ANALISTA UNIVERSITARIO,3531.4398230088495,2014,02
47,ANALISTA UNIVERSITARIO DA SAUDE,3088.262887700535,2014,02
48,ASP A OF,4743.02059322034,2014,02
49,ASPIRANTE A OFICIAL,4428.993111111111,2014,02
50,ASSESSOR DE ANALISE E MONITORAMENTO DE MERCADO,4893.52,2014,02
51,ASSESSOR DE APOIO TECNICO-OPERACIONAL,3775.56,2014,02
52,ASSESSOR DE COMUNICACAO,6021.63,2014,02
53,ASSESSOR DE NOVOS NEGOCIOS,5803.71,2014,02
54,ASSESSOR DE RELACOES INSTITUCI,5928.87,2014,02
55,ASSESSOR FINANCEIRO,5928.87,2014,02
56,ASSESSOR JURIDICO-ADMINISTRATIVO,2626.73,2014,02
57,ASSESSOR TI,1782.74,2014,02
58,ASSESSORA DE ACAO ESTRATEGICA,5928.87,2014,02
59,ASSIST. TÉC. Seguridade Social,4478.476956521739,2014,02
60,ASSISTENTE ADMINISTRATIVO,1204.4354838709678,2014,02
61,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,2795.4827777777778,2014,02
62,ASSISTENTE AMBIENTAL,2662.2843600000006,2014,02
63,ASSISTENTE COMERCIAL,1782.7400000000002,2014,02
64,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,2154.3675,2014,02
65,ASSISTENTE DE ATIVIDADE DE RECENSEAMENTO,1163.5866666666668,2014,02
66,ASSISTENTE DE EDUCACAO,2144.408588957055,2014,02
67,ASSISTENTE DE GABINETE,4030.78,2014,02
68,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,3052.926746987952,2014,02
69,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,2483.44216,2014,02
70,ASSISTENTE DE MARKETING,3177.85,2014,02
71,ASSISTENTE DE PESQUISA,2982.78,2014,02
72,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2109.1591326530615,2014,02
73,ASSISTENTE JURIDICO,2798.8,2014,02
74,ASSISTENTE OPERACIONAL,1601.2575,2014,02
75,ASSISTENTE TECNICO DE EDUCACAO BASICA,1203.1045743839368,2014,02
76,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,2588.7398792270533,2014,02
77,ASSISTENTE TECNICO EDUCACIONAL,1913.95851021425,2014,02
78,AUDITOR FISCAL DA RECEITA ESTADUAL,18222.63205541237,2014,02
79,AUDITOR INTERNO,4088.8222330097087,2014,02
80,AUXILIAR ADMINISTRATIVO D,940.2227572016461,2014,02
81,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,1492.4479999999999,2014,02
82,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,2039.2615162454872,2014,02
83,AUXILIAR AMBIENTAL,1885.2727075812275,2014,02
84,AUXILIAR DA INDUSTRIA GRAFICA,3207.0564,2014,02
85,AUXILIAR DA POLICIA CIVIL,1543.1271747211897,2014,02
86,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,1384.2118518518519,2014,02
87,AUXILIAR DE ADMINISTRACAO GERAL,2258.365263157895,2014,02
88,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,1478.071032776747,2014,02
89,AUXILIAR DE APOIO DA SAUDE,2193.8517174515237,2014,02
90,AUXILIAR DE ATIVIDADES OPERACIONAIS,2457.3533333333335,2014,02
91,AUXILIAR DE CULTURA,1877.705,2014,02
92,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,1740.4950000000001,2014,02
