,nmefet,rem_pos,year,month
0,1 SARGENTO,11400.874143968871,2021,02
1,1 TENENTE,12306.523502304148,2021,02
2,2 SARGENTO,8706.621454516488,2021,02
3,2 TENENTE,10781.437881112177,2021,02
4,3 SARGENTO,7058.597931330472,2021,02
5,ADVOGADO AUTARQUICO,19882.029629629633,2021,02
6,AGENTE DE SEGURANCA PENITENCIARIO,4817.055789286981,2021,02
7,AGENTE DE SEGURANCA SOCIOEDUCATIVO,4692.649517657192,2021,02
8,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,7474.534627831716,2021,02
9,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",4642.047875,2021,02
10,AGENTE GOVERNAMENTAL,4519.776968325792,2021,02
11,AJUDANTE DE SERVICOS GERAIS,978.98,2021,02
12,ALUNO,6933.755,2021,02
13,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,4355.840532544379,2021,02
14,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,6872.40129032258,2021,02
15,ANALISTA AMBIENTAL,8992.64472,2021,02
16,ANALISTA DA POLICIA CIVIL,4307.431153846154,2021,02
17,ANALISTA DE ATENCAO A SAUDE,4261.2839316239315,2021,02
18,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3237.628064516129,2021,02
19,ANALISTA DE DESENVOLVIMENTO RURAL,7244.128461538461,2021,02
20,ANALISTA DE EDUCACAO BASICA,3270.8005468750002,2021,02
21,ANALISTA DE GESTAO,5331.46,2021,02
22,ANALISTA DE GESTAO ARTISTICA,5130.147142857143,2021,02
23,ANALISTA DE GESTAO DA POL,3385.1761538461537,2021,02
24,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,3796.9607894736846,2021,02
25,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5635.377544224766,2021,02
26,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6385.5196875,2021,02
27,ANALISTA DE GESTAO LOTERICA,6262.69,2021,02
28,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",5543.003333333333,2021,02
29,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",5390.1957142857145,2021,02
30,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,5827.18645,2021,02
31,ANALISTA DE SAUDE E TECNOLOGIA,7607.763849056603,2021,02
32,ANALISTA DE SEGURIDADE SOCIAL,4934.99052631579,2021,02
33,ANALISTA DE TV,3520.713,2021,02
34,ANALISTA EDUCACIONAL,5302.27687150838,2021,02
35,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,6363.91,2021,02
36,ANALISTA EXECUTIVO DE DEFESA SOCIAL,5209.752183600714,2021,02
37,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,13630.811527777778,2021,02
38,ANALISTA UNIVERSITARIO,4920.176321839081,2021,02
39,ANALISTA UNIVERSITARIO DA SAUDE,4337.2507352941175,2021,02
40,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,2625.4317045454545,2021,02
41,ASPIRANTE A OFICIAL,8284.417901234568,2021,02
42,ASSISTENTE ADM DA POLICIA,2066.7591690544414,2021,02
43,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,5548.3550000000005,2021,02
44,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,3767.0433333333335,2021,02
45,ASSISTENTE DE EDUCACAO,3661.025,2021,02
46,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,5595.428282828283,2021,02
47,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,3936.2026431718064,2021,02
48,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2935.517616126205,2021,02
49,ASSISTENTE TECNICO DE EDUCACAO BASICA,1947.743988218988,2021,02
50,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4174.992847222222,2021,02
51,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,2501.7365853658534,2021,02
52,AUDITOR FISCAL DA RECEITA ESTADUAL,25244.791089866158,2021,02
53,AUDITOR INTERNO,12000.59,2021,02
54,AUXILIAR ADM DA POLICIA M,1385.2624737945494,2021,02
55,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,2745.13625,2021,02
56,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,3098.455313807531,2021,02
57,AUXILIAR AMBIENTAL,3862.677111111111,2021,02
58,AUXILIAR DA INDUSTRIA GRAFICA,3723.840909090909,2021,02
59,AUXILIAR DA POLICIA CIVIL,3180.461377245509,2021,02
60,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,2533.2875,2021,02
61,AUXILIAR DE ADMINISTRACAO GERAL,3592.7389285714285,2021,02
62,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,2616.4928970588235,2021,02
63,AUXILIAR DE APOIO DA SAUDE,3955.956992481203,2021,02
64,AUXILIAR DE ATIVIDADES OPERACIONAIS,2913.2663636363636,2021,02
65,AUXILIAR DE CULTURA,3110.1278260869567,2021,02
66,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,2037.8450000000003,2021,02
67,AUXILIAR DE DESENVOLVIMENTO RURAL,2919.535,2021,02
68,AUXILIAR DE GESTAO ARTISTICA,2808.8557142857144,2021,02
69,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,5521.372222222222,2021,02
70,AUXILIAR DE GESTAO LOTERICA,3763.01,2021,02
71,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",3640.2884615384614,2021,02
72,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,4580.7625,2021,02
73,AUXILIAR DE SAUDE E TECNOLOGIA,4681.195306122449,2021,02
74,AUXILIAR DE SEGURIDADE SOCIAL,3960.424948979592,2021,02
75,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,1309.423968466386,2021,02
76,AUXILIAR DE SERVICOS GOVERNAMENTAIS,4154.531098901099,2021,02
77,AUXILIAR DE SERVICOS OPERACIONAIS,2657.782618025751,2021,02
78,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,4521.0213091922005,2021,02
79,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,2823.084444444444,2021,02
80,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,3056.3775,2021,02
81,AUXILIAR GERAL DE SEGURIDADE SOCIAL,3666.67,2021,02
82,AUXILIAR OPERACIONAL,4183.476186440678,2021,02
83,BAILARINO,5710.755,2021,02
84,BRIGADISTA - SEMAD,135.85,2021,02
85,CABO,5407.489801355301,2021,02
86,CADETE,7122.458588235294,2021,02
87,CAPITAO,14097.938539976823,2021,02
88,CONT. ADM. ANALISTA DE DESENVOLVIMENTO RURAL,3005.2599999999998,2021,02
89,CONT. ADM. TECNICO DE DESENVOLVIMENTO RURAL,1957.5,2021,02
90,CONTRATO ADM ANALISTA DE TV,2992.0500000000006,2021,02
91,CONTRATO ADM GESTOR DE TRANSPORTE E OBRAS PUBLICAS,3876.87,2021,02
92,CONTRATO ADM MEDICO DA AREA SOCIAL E PSIQUIATRA,5915.5086363636365,2021,02
93,CONTRATO ADM TECNICO DE TV,2218.55,2021,02
94,CONTRATO ADM. ANALISTA DE SAUDE E TECNOLOGIA,5531.8966666666665,2021,02
95,CONTRATO ADM. TECNICO DE SAUDE E TECNOLOGIA,3840.262142857143,2021,02
96,CONTRATO ADM.TECNICO UNIVERSITARIO DA SAUDE,2389.7438202247195,2021,02
97,CONTRATO ADMINISTRATIVO MEDICO PERITO,2885.9300000000003,2021,02
98,CONTRATO ADMINISTRATIVO TECNICO UNIVERSITARIO,1577.2225581395348,2021,02
99,CONTRATO AGENTE DE SEGURANCA PENITENCIARIO,3707.1908202511772,2021,02
100,CONTRATO AGENTE DE SEGURANCA SOCIOEDUCATIVO,3763.067625649913,2021,02
101,CONTRATO ANAL.GESTAO E POL.PUB.EM DESENVOLVIMENTO,3075.278125,2021,02
102,CONTRATO ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,4456.380138504155,2021,02
103,CONTRATO ANALISTA EXECUTIVO DE DEFESA SOCIAL,2904.847663043478,2021,02
104,CONTRATO ANALISTA HEMOMINAS LEI 18185 2009,4047.3509999999997,2021,02
105,CONTRATO ANALISTA UNIVERSITARIO LEI 18185 2009,2426.511836734694,2021,02
106,CONTRATO ASSISTENTE EXECUTIVO DE DS LEI 18185/09.,2134.7021978021976,2021,02
107,CONTRATO ASSISTENTE TECNICO HEMOMINAS LEI 18185 09,3037.6339877300616,2021,02
108,CONTRATO ESPECIALISTA POLITICAS E GESTAO DA SAUDE,4201.465384615384,2021,02
109,CONTRATO MEDICO - LEI 18185/2009.,6166.75497129736,2021,02
110,CONTRATO MEDICO HEMOMINAS LEI 18185 2009,6693.2815,2021,02
111,CONTRATO MEDICO RESIDENTE LEI 6932/81.,2951.859315286624,2021,02
112,CONTRATO PROFISSIONAL DE ENFERMAGEM LEI 18185/2009,3520.5868885324776,2021,02
113,CONTRATO TECNICO EM LICENCIAMENTO LEI 18185/2009,3445.78,2021,02
114,CONTRATO TECNICO OPERACIONAL DA SAUDE LEI 18185/09,2699.963781512605,2021,02
115,CORONEL,24942.752711864407,2021,02
116,DELEGADO DE POLICIA,13770.387551594747,2021,02
117,ESCRIVAO DE POLICIA I,4632.307194570136,2021,02
118,ESCRIVAO DE POLICIA II,7506.962768240343,2021,02
