,nmefet,rem_pos,year,month
0,1 SARGENTO,15143.925234842014,2022,04
1,1 TENENTE,15518.678193891103,2022,04
2,2 SARGENTO,11531.736680201082,2022,04
3,2 TENENTE,14741.863195767197,2022,04
4,3 SARGENTO,9669.961613404977,2022,04
5,ADVOGADO AUTARQUICO,21338.76814814815,2022,04
6,AGENTE DE SEGURANCA PENITENCIARIO,7316.5901286406015,2022,04
7,AGENTE DE SEGURANCA SOCIOEDUCATIVO,7559.256950477846,2022,04
8,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,7921.574440677966,2022,04
9,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",7946.87025974026,2022,04
10,AGENTE GOVERNAMENTAL,5043.560971563981,2022,04
11,ALUNO,11683.1745,2022,04
12,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,5040.630061728395,2022,04
13,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,7679.7770967741935,2022,04
14,ANALISTA AMBIENTAL,9367.395726072607,2022,04
15,ANALISTA DA POLICIA CIVIL,5333.128434163701,2022,04
16,ANALISTA DE ATENCAO A SAUDE,4649.195443786983,2022,04
17,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,4203.0159375,2022,04
18,ANALISTA DE DESENVOLVIMENTO RURAL,7141.134545454545,2022,04
19,ANALISTA DE EDUCACAO BASICA,2860.238729281768,2022,04
20,ANALISTA DE GESTAO,6577.73,2022,04
21,ANALISTA DE GESTAO ARTISTICA,4782.37,2022,04
22,ANALISTA DE GESTAO DA POL,3514.2666666666664,2022,04
23,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,4878.368947368421,2022,04
24,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,6576.884134615384,2022,04
25,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6456.353636363637,2022,04
26,ANALISTA DE GESTAO LOTERICA,6174.77,2022,04
27,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",8582.789999999999,2022,04
28,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",6281.945555555555,2022,04
29,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,6670.96806122449,2022,04
30,ANALISTA DE SAUDE E TECNOLOGIA,8214.03877394636,2022,04
31,ANALISTA DE SEGURIDADE SOCIAL,5925.173441108545,2022,04
32,ANALISTA DE TV,4275.993230769231,2022,04
33,ANALISTA EDUCACIONAL,5943.261692642262,2022,04
34,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,7434.761538461538,2022,04
35,ANALISTA EXECUTIVO DE DEFESA SOCIAL,6079.069665158371,2022,04
36,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,14285.80357142857,2022,04
37,ANALISTA UNIVERSITARIO,6161.6392857142855,2022,04
38,ANALISTA UNIVERSITARIO DA SAUDE,5480.763636363637,2022,04
39,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,3522.484367816092,2022,04
40,ASPIRANTE A OFICIAL,10682.03582822086,2022,04
41,ASSISTENTE ADM DA POLICIA,2285.552300098717,2022,04
42,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,5890.836666666667,2022,04
43,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,4505.953333333334,2022,04
44,ASSISTENTE DE EDUCACAO,4350.4551,2022,04
45,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,6225.093697916666,2022,04
46,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,4560.444150943396,2022,04
47,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,3316.157443365696,2022,04
48,ASSISTENTE TECNICO DE EDUCACAO BASICA,2025.6194731468247,2022,04
49,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4686.161113744076,2022,04
50,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,3137.095867768595,2022,04
