,nmefet,rem_pos,year,month
0,1 SARGENTO,18507.73675925926,2015,12
1,1 SGT,19115.66409221902,2015,12
2,1 TEN,25028.363781779663,2015,12
3,1 TENENTE,21634.236703910614,2015,12
4,2 SARGENTO,14990.39575221239,2015,12
5,2 SGT,15736.463342091434,2015,12
6,2 TEN,20024.089311562224,2015,12
7,2 TENENTE,17798.198893442623,2015,12
8,3 SARGENTO,12217.392218208091,2015,12
9,3 SGT,12786.073689581595,2015,12
10,ADVOGADO AUTARQUICO,23615.606666666667,2015,12
11,AGENTE DE SEGURANCA PENITENCIARIO,7806.100771196284,2015,12
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,8260.60578483245,2015,12
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,10255.424977272727,2015,12
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",6039.983834586466,2015,12
15,AGENTE GOVERNAMENTAL,5919.147811965812,2015,12
16,AGENTE GOVERNAMENTAL 2I,6290.11,2015,12
17,ALUNO,14722.38125,2015,12
18,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,5699.192222222222,2015,12
19,ANALISTA ADMINISTRATIVO,6018.75,2015,12
20,ANALISTA AMBIENTAL,11913.884693572496,2015,12
21,ANALISTA DA POLICIA CIVIL,5448.598051575931,2015,12
22,ANALISTA DE ADMINISTRACAO DE ESTADIOS,20071.8,2015,12
23,ANALISTA DE ATENCAO A SAUDE,6819.340035587189,2015,12
24,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,5367.4121621621625,2015,12
25,ANALISTA DE DESENVOLVIMENTO RURAL,13306.9624,2015,12
26,ANALISTA DE EDUCACAO BASICA,4016.881086956522,2015,12
27,ANALISTA DE GESTAO,7977.336666666667,2015,12
28,ANALISTA DE GESTAO ARTISTICA,9831.171428571428,2015,12
29,ANALISTA DE GESTAO DA PMM,9996.150000000001,2015,12
30,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,8209.024834673815,2015,12
31,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,8088.4956756756765,2015,12
32,ANALISTA DE GESTAO LOTERICA,6872.613333333334,2015,12
33,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",6526.89568627451,2015,12
34,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",8857.588787878787,2015,12
35,ANALISTA DE GESTÃO DE SEGURIDADE SOCIAL,5147.4014705882355,2015,12
36,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,8071.373144104803,2015,12
37,ANALISTA DE SEGURIDADE SOCIAL,7778.541625207296,2015,12
38,ANALISTA DE TURISMO,16935.58,2015,12
39,ANALISTA DE TV,4567.079882352941,2015,12
40,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,10879.464413793105,2015,12
41,ANALISTA EDUCACIONAL,6609.836971544715,2015,12
42,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,9544.683559322033,2015,12
43,ANALISTA EXECUTIVO DE DEFESA SOCIAL,7987.988102836879,2015,12
44,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,21219.58802631579,2015,12
45,ANALISTA UNIVERSITARIO,7519.2699999999995,2015,12
46,ANALISTA UNIVERSITARIO DA SAUDE,6586.221854304636,2015,12
47,ASP A OF,17145.24,2015,12
48,ASPIRANTE A OFICIAL,13975.546666666667,2015,12
49,ASSESSOR DE APOIO TECNICO OPERACIONAL,9590.33,2015,12
50,ASSESSOR DE COMUNICAÇÃO,11747.64,2015,12
51,ASSESSOR DE LOGISTICA E MANUTENÇÃO,7350.81,2015,12
52,ASSESSOR DE NOVOS NEGOCIOS,13296.61,2015,12
53,ASSESSOR DE RELAÇÕES INSTITUCIONAIS,12879.51,2015,12
54,ASSESSOR JURIDICO-ADMINISTRATIVO,12293.57,2015,12
55,ASSESSOR TI,4278.57,2015,12
56,ASSESSORA DE ANALISE E MONITORAMENTO DE MERCADO,10912.68,2015,12
57,ASSESSORA DE AÇÃO ESTRATEGICA,10596.08,2015,12
58,ASSIST. TÉC. Seguridade Social,3453.4715646258505,2015,12
59,ASSISTENTE ADMINISTRATIVO,3322.2991121495324,2015,12
60,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,7532.997142857143,2015,12
