,nmefet,rem_pos,year,month
0,1 SARGENTO,6459.2714792899405,2013,12
1,1 SGT,6253.245391780822,2013,12
2,1 TEN,8060.460113402061,2013,12
3,1 TENENTE,7969.663333333333,2013,12
4,2 SARGENTO,5164.248320209974,2013,12
5,2 SGT,5365.587880041366,2013,12
6,2 TEN,7003.000516986705,2013,12
7,2 TENENTE,6125.922307692308,2013,12
8,3 SARGENTO,4350.438683729433,2013,12
9,3 SGT,4666.02513494741,2013,12
10,ADVOGADO AUTARQUICO,11521.342142857144,2013,12
11,AGENTE DE ADMINISTRACAO,4960.08,2013,12
12,AGENTE DE SEGURANCA PENITENCIARIO,3074.659229518855,2013,12
13,AGENTE DE SEGURANCA SOCIOEDUCATIVO,2716.248,2013,12
14,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,5430.647355679702,2013,12
15,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",3732.868273381295,2013,12
16,AGENTE GOVERNAMENTAL,3612.4513478260874,2013,12
17,AJUDANTE DE SERVICOS GERAIS,553.55,2013,12
18,ALUNO,5031.441092896174,2013,12
19,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,3441.5569863013698,2013,12
20,ANALISTA ADMINISTRATIVO,2489.27,2013,12
21,ANALISTA AMBIENTAL,6120.9360502693,2013,12
22,ANALISTA DA POLICIA CIVIL,3464.46275862069,2013,12
23,ANALISTA DA REDE PLENA - PRODEV,5538.28,2013,12
24,ANALISTA DE ADMINISTRACAO DE ESTADIOS,7120.775000000001,2013,12
25,ANALISTA DE ATENCAO A SAUDE,3208.497891472868,2013,12
26,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3138.766842105263,2013,12
27,ANALISTA DE DESENVOLVIMENTO RURAL,6201.8663636363635,2013,12
28,ANALISTA DE EDUCACAO BASICA,1755.3698387096772,2013,12
29,ANALISTA DE GESTAO,4253.05,2013,12
30,ANALISTA DE GESTAO ARTISTICA,4455.105555555556,2013,12
31,ANALISTA DE GESTAO DA PMM,2950.2,2013,12
32,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,4469.392056414923,2013,12
33,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,3651.868974358974,2013,12
34,ANALISTA DE GESTAO LOTERICA,3230.486,2013,12
35,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",3722.3627083333336,2013,12
36,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",4153.385135135135,2013,12
37,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,5125.333636363636,2013,12
38,ANALISTA DE SEGURIDADE SOCIAL,4676.163972972973,2013,12
39,ANALISTA DE TURISMO,4643.43,2013,12
40,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,6415.910420560748,2013,12
