,nmefet,rem_pos,year,month
0,1 SARGENTO,9608.097627737227,2016,09
1,1 SGT,9560.213193209378,2016,09
2,1 TEN,11452.877758964143,2016,09
3,1 TENENTE,11107.133146067416,2016,09
4,2 SARGENTO,7448.173138401559,2016,09
5,2 SGT,8134.27995627981,2016,09
6,2 TEN,9725.4519787408,2016,09
7,2 TENENTE,8966.039672897195,2016,09
8,3 SARGENTO,6224.241654618474,2016,09
9,3 SGT,6427.452467639015,2016,09
10,ADVOGADO,2334.83,2016,09
11,ADVOGADO AUTARQUICO,13788.442592592593,2016,09
12,AGENTE DE SEGURANCA PENITENCIARIO,3998.9850276568204,2016,09
13,AGENTE DE SEGURANCA SOCIOEDUCATIVO,4304.433387387387,2016,09
14,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,5629.226326530613,2016,09
15,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",3285.159075630252,2016,09
16,AGENTE GOVERNAMENTAL,3372.2435675675674,2016,09
17,AGENTE GOVERNAMENTAL 2I,4200.15,2016,09
18,ALUNO,6930.116230366492,2016,09
19,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,3302.7013793103447,2016,09
20,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,4910.5711363636365,2016,09
21,ANALISTA ADMINISTRATIVO,3311.33,2016,09
22,ANALISTA AMBIENTAL,6341.011156773212,2016,09
23,ANALISTA DA POLICIA CIVIL,3078.726012461059,2016,09
24,ANALISTA DE ADMINISTRACAO DE ESTADIOS,10350.9,2016,09
25,ANALISTA DE ATENCAO A SAUDE,3586.1802272727273,2016,09
26,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3006.9082352941177,2016,09
27,ANALISTA DE DESENVOLVIMENTO RURAL,6924.489444444444,2016,09
28,ANALISTA DE EDUCACAO BASICA,2452.5580597014923,2016,09
29,ANALISTA DE GESTAO,4213.106666666667,2016,09
30,ANALISTA DE GESTAO ARTISTICA,3850.921428571429,2016,09
31,ANALISTA DE GESTAO DA PMM,3508.533333333333,2016,09
32,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,4386.380128440367,2016,09
33,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,4090.6527027027028,2016,09
34,ANALISTA DE GESTAO LOTERICA,3731.306666666667,2016,09
35,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",3705.9865217391307,2016,09
36,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",4693.333870967742,2016,09
37,ANALISTA DE GESTÃO DE SEG SOCIAL,2590.6494117647057,2016,09
38,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,4983.953873873874,2016,09
39,ANALISTA DE SEGURIDADE SOCIAL,4232.994594095941,2016,09
40,ANALISTA DE TURISMO,6608.43,2016,09
