,nmefet,rem_pos,year,month
0,1 SARGENTO,10221.422619047618,2019,09
1,1 SGT,10903.621664876477,2019,09
2,1 TEN,11204.710424300869,2019,09
3,1 TENENTE,10649.617047244094,2019,09
4,2 SARGENTO,7168.184945904173,2019,09
5,2 SGT,7740.687615244181,2019,09
6,2 TEN,9464.370557677617,2019,09
7,2 TENENTE,9360.210663900414,2019,09
8,3 SARGENTO,6335.742497918402,2019,09
9,3 SGT,6540.426674399563,2019,09
10,ADVOGADO AUTARQUICO,20266.523703703704,2019,09
11,AGENTE DE SEGURANCA PENITENCIARIO,3958.7047195181735,2019,09
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,4045.7917203389834,2019,09
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,7323.914376899696,2019,09
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",4654.743296703296,2019,09
15,AGENTE GOVERNAMENTAL,4245.628485477178,2019,09
16,AJUDANTE DE SERVICOS GERAIS,943.49,2019,09
17,ALUNO,6538.368,2019,09
18,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,4534.914918918919,2019,09
19,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,6275.365757575758,2019,09
20,ANALISTA AMBIENTAL,8916.111451612902,2019,09
21,ANALISTA DA POLICIA CIVIL,3911.8446917808214,2019,09
22,ANALISTA DE ADMINISTRACAO DE ESTADIOS,9793.71,2019,09
23,ANALISTA DE ATENCAO A SAUDE,4034.4786785714286,2019,09
24,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3496.2913333333336,2019,09
25,ANALISTA DE DESENVOLVIMENTO RURAL,6660.927692307692,2019,09
26,ANALISTA DE EDUCACAO BASICA,2647.7167105263156,2019,09
27,ANALISTA DE GESTAO,4944.383333333334,2019,09
28,ANALISTA DE GESTAO ARTISTICA,4857.507142857144,2019,09
29,ANALISTA DE GESTAO DA PMM,3274.872727272727,2019,09
30,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,3891.906052631579,2019,09
31,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5710.738810483871,2019,09
32,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6108.446363636364,2019,09
33,ANALISTA DE GESTAO LOTERICA,5841.326666666667,2019,09
34,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",5097.39756097561,2019,09
35,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",5623.3783870967745,2019,09
36,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,5796.308325123153,2019,09
37,ANALISTA DE SEGURIDADE SOCIAL,5234.162676348548,2019,09
38,ANALISTA DE TV,3697.0591549295777,2019,09
39,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,7119.843512544803,2019,09
40,ANALISTA EDUCACIONAL,5274.914296532484,2019,09
41,ANALISTA EDUCACIONAL-NUTRICIONISTA,3905.942553191489,2019,09
42,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,6215.467592592592,2019,09
43,ANALISTA EXECUTIVO DE DEFESA SOCIAL,4504.997793345009,2019,09
44,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,12264.752688172042,2019,09
45,ANALISTA UNIVERSITARIO,5051.584111111111,2019,09
46,ANALISTA UNIVERSITARIO DA SAUDE,4432.764999999999,2019,09
47,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,2634.447878787879,2019,09
48,ASP A OF,8185.4262499999995,2019,09
49,ASPIRANTE A OFICIAL,8256.19,2019,09
50,ASSESSOR II,4908.03,2019,09
51,ASSISTENTE ADMINISTRATIVO,1806.6582584269663,2019,09
52,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,5643.864285714286,2019,09
53,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,4412.903333333333,2019,09
54,ASSISTENTE DE EDUCACAO,3401.2680198019802,2019,09
55,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,5386.855485436893,2019,09
56,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,3997.227689243028,2019,09
57,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2508.9411976047904,2019,09
58,ASSISTENTE TECNICO DE EDUCACAO BASICA,1832.4581655480983,2019,09
59,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4149.796222222222,2019,09
60,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,2688.416046511628,2019,09
61,AUDITOR FISCAL DA RECEITA ESTADUAL,24028.43980902778,2019,09
62,AUDITOR INTERNO,11500.327720588235,2019,09
63,AUXILIAR ADMINISTRATIVO D,1249.9817638483964,2019,09
64,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,2962.45,2019,09
65,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,3594.9913888888887,2019,09
66,AUXILIAR AMBIENTAL,3895.9661194029854,2019,09
67,AUXILIAR DA INDUSTRIA GRAFICA,4200.904166666666,2019,09
68,AUXILIAR DA POLICIA CIVIL,3174.453461538462,2019,09
69,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,3670.2883333333334,2019,09
70,AUXILIAR DE ADMINISTRACAO GERAL,3595.394137931034,2019,09
71,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,3031.8419426336377,2019,09
72,AUXILIAR DE APOIO DA SAUDE,4150.533325892857,2019,09
73,AUXILIAR DE ATIVIDADES OPERACIONAIS,3612.2900000000004,2019,09
74,AUXILIAR DE CULTURA,3178.9995652173916,2019,09
75,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3105.015,2019,09
76,AUXILIAR DE DESENVOLVIMENTO RURAL,2917.324,2019,09
77,AUXILIAR DE ENFERMAGEM - IPSEMG,2244.25,2019,09
78,AUXILIAR DE GESTAO ARTISTICA,2739.6133333333332,2019,09
79,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,5604.644285714286,2019,09
80,AUXILIAR DE GESTAO LOTERICA,3147.19,2019,09
81,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",4033.1626666666666,2019,09
82,"AUXILIAR DE GESTAO, PROTECAO E RESTAURO",5188.98,2019,09
83,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,4394.015,2019,09
84,AUXILIAR DE SAUDE E TECNOLOGIA,4273.2892156862745,2019,09
85,AUXILIAR DE SEGURIDADE SOCIAL,3958.401151284491,2019,09
86,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,1110.8301609669002,2019,09
87,AUXILIAR DE SERVICOS GOVERNAMENTAIS,3830.044854368932,2019,09
88,AUXILIAR DE SERVICOS OPERACIONAIS,2848.884942084942,2019,09
89,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,4514.004798927614,2019,09
90,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,3461.0033333333336,2019,09
91,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,2688.7693,2019,09
92,AUXILIAR GERAL DE SEGURIDADE SOCIAL,4139.68,2019,09
93,AUXILIAR OPERACIONAL,4157.2166917293225,2019,09
94,BAILARINO,6164.6625,2019,09
95,BENEFICIO DO PLANO DE PREVIDENCIA COMPLEMENTAR MC,5231.4588829787235,2019,09
96,BRIGADISTA - SEMAD,2988.600447761194,2019,09
97,CABO,4786.055782163743,2019,09
98,CAD,4972.078040540541,2019,09
99,CADETE,5158.778571428571,2019,09
100,CAP,13177.531015625,2019,09
101,CAPITAO,11962.326428571429,2019,09
102,CB,4781.632094490216,2019,09
103,CEL,24677.905,2019,09
104,CONT. ADM. PROF. DE ENSI. MEDIO E TEC.,1075.8642424242425,2019,09
105,CONTRATO ADM. ASSISTENTE TECNICO EDUCACIONAL,2485.8039999999996,2019,09
106,CONTRATO ADM.TECNICO UNIVERSITARIO DA SAUDE,2467.700322580645,2019,09
107,CONTRATO ADMINISTRATIVO MEDICO PERITO,3966.7560000000003,2019,09
108,CONTRATO ADMINISTRATIVO TECNICO UNIVERSITARIO,1972.4450925925926,2019,09
109,CONTRATO AGENTE DE SEGURANCA PENITENCIARIO,3636.5790987124465,2019,09
110,CONTRATO AGENTE DE SEGURANCA SOCIOEDUCATIVO,3665.1998015873014,2019,09
111,CONTRATO ANAL.GESTAO E POL.PUB.EM DESENVOLVIMENTO,2780.42875,2019,09
112,CONTRATO ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5455.266227106227,2019,09
113,CONTRATO ANALISTA EXECUTIVO DE DEFESA SOCIAL,2379.1640196078433,2019,09
114,CONTRATO ANALISTA HEMOMINAS LEI 18185 2009,4286.310769230769,2019,09
115,CONTRATO ANALISTA UNIVERSITARIO LEI 18185 2009,3030.1078455284555,2019,09
116,CONTRATO ASSISTENTE EXECUTIVO DE DS LEI 18185/09.,2029.9292746113993,2019,09
117,CONTRATO ASSISTENTE TECNICO HEMOMINAS LEI 18185 09,3141.780490797546,2019,09
118,CONTRATO MEDICO - LEI 18185/2009.,7243.499694749695,2019,09
119,CONTRATO MEDICO HEMOMINAS LEI 18185 2009,7071.41,2019,09
120,CONTRATO MEDICO RESIDENTE LEI 6932/81.,2977.6997588424438,2019,09
121,CONTRATO PROFISSIONAL DE ENFERMAGEM LEI 18185/2009,4461.003747368421,2019,09
122,CONTRATO TECNICO OPERACIONAL DA SAUDE LEI 18185/09,3633.8090433212997,2019,09
123,CORONEL,22987.245333333332,2019,09
124,DELEGADO DE POLICIA,12487.830136239783,2019,09
125,DIRETOR DE GRUPO ESCOLAR,3675.07,2019,09
126,ESCRIVAO DE POLICIA I,4353.721681415929,2019,09
127,ESCRIVAO DE POLICIA II,6435.648077294686,2019,09
128,ESPEC.EM POLITICAS PUBLICAS E GESTAO GOVERNAMENTAL,10130.056146131807,2019,09
129,ESPECIALISTA EM EDUCACAO,2542.4797701149423,2019,09
130,ESPECIALISTA EM EDUCACAO BASICA,2214.674737023032,2019,09
131,ESPECIALISTA EM GESTAO DE DEFESA AGROPECUARIA,10725.955,2019,09
132,ESPECIALISTA EM POLITICAS E GESTAO DA SAUDE,5653.472693754703,2019,09
133,FISCAL AGROPECUARIO,8660.68231884058,2019,09
134,FISCAL ASSISTENTE AGROPECUARIO,5965.87114228457,2019,09
135,FISCAL ASSISTENTE DE TRANSPORTES E OBRAS RODOVIARI,3834.2230000000004,2019,09
136,FISCAL DE TRANSPORTES E OBRAS RODOVIARIAS,6682.901983471074,2019,09
137,GESTOR AMBIENTAL,7483.689580838323,2019,09
138,GESTOR DE CULTURA,4337.121041666666,2019,09
139,GESTOR DE REGULACAO SERV.ABAST.AGUA ESG.SANITARIO,3650.9900000000002,2019,09
140,GESTOR DE TELECOMUNICACOES,5561.056666666667,2019,09
141,GESTOR DE TRANSPORTES E OBRAS PUBLICAS,9627.984782608695,2019,09
142,GESTOR EM CIENCIA E TECNOLOGIA,4732.899069767442,2019,09
143,GESTOR FAZENDARIO,14440.811130247579,2019,09
144,GESTOR GOVERNAMENTAL,4851.53024691358,2019,09
145,GRATIFICADOS,1717.7659999999998,2019,09
146,INVESTIGADOR DE POLICIA I,4238.197063938619,2019,09
147,INVESTIGADOR DE POLICIA II,6527.111380316931,2019,09
148,MAJ,15840.570425531914,2019,09
149,MAJOR,15744.212745098039,2019,09
150,MEDICO,9117.610388601035,2019,09
151,MEDICO DA AREA DE DEFESA SOCIAL,7674.985517241379,2019,09
152,MEDICO DA AREA DE GESTAO E ATENCAO A SAUDE,5582.489511754069,2019,09
153,MEDICO DA AREA DE HEMATOLOGIA E HEMOTERAPIA,10746.480984848486,2019,09
154,MEDICO DA AREA DE SEGURIDADE SOCIAL,10216.601694444444,2019,09
155,MEDICO LEGISTA,12069.637233429396,2019,09
156,MEDICO PERITO,4621.89832,2019,09
157,MEDICO UNIVERSITARIO,4534.963085106383,2019,09
158,MEMBRO ACADEPOL/ORG.DEL.COLET.,1471.5140000000001,2019,09
159,MINAS CAIXA - APOSENTADO,868.54,2019,09
160,MOTORISTA,509.1,2019,09
161,MUSICO CANTOR,4296.450925925926,2019,09
162,MUSICO INSTRUMENTISTA,5259.737272727272,2019,09
163,OFICIAL DE SERVICOS OPERACIONAIS,3242.4978723404256,2019,09
164,PENSAO PREVIDENCIARIA DA MINAS CAIXA,3500.297096774194,2019,09
165,PERITO CRIMINAL,13066.322733224224,2019,09
166,PESQUISADOR EM CIENCIA E TECNOLOGIA,9379.069724770641,2019,09
167,PROCURADOR DO ESTADO,21278.79287037037,2019,09
168,PROFESSOR,960.58,2019,09
169,PROFESSOR DE ARTE,2373.6475714285716,2019,09
170,PROFESSOR DE ARTE E RESTAURO,1846.72875,2019,09
171,PROFESSOR DE EDUCACAO BAS,2524.7818572167616,2019,09
172,PROFESSOR DE EDUCACAO BASICA,2167.1513659525826,2019,09
173,PROFESSOR DE EDUCACAO SUPERIOR,5059.558502636203,2019,09
174,PROFESSOR DE ENSINO MEDIO E TECNOLOGICO,7177.37,2019,09
175,PROFESSOR DESIGNADO,1377.927543859649,2019,09
176,PROFISSIONAL DE ENFERMAGEM,4023.8562454804946,2019,09
177,SD 1 CL,3783.501696978806,2019,09
178,SD 2 CL,3173.165496183206,2019,09
179,SG1000,2378.68,2019,09
180,SOLDADO DE 1 CLASSE,3715.3729808374737,2019,09
181,SOLDADO DE 2 CLASSE,3116.3327272727274,2019,09
182,SUB TEN,12208.676592844975,2019,09
183,SUBTENENTE,11730.630593220338,2019,09
184,TECNICO AMBIENTAL,5568.71622406639,2019,09
185,TECNICO ASSISTENTE DA POLICIA CIVIL,2747.914954248366,2019,09
186,TECNICO DA EDUCACAO,3791.332650659134,2019,09
187,TECNICO DA INDUSTRIA GRAFICA,6091.3303125,2019,09
188,TECNICO DE ADMINISTRACAO GERAL,4947.128181818182,2019,09
189,TECNICO DE AERONAVE DO GABINETE MILITAR,12614.28,2019,09
190,TECNICO DE ATENCAO A SAUDE,3217.140918114144,2019,09
191,TECNICO DE CULTURA,3435.5470689655176,2019,09
192,TECNICO DE DESENVOLVIMENTO ECONOMICO E SOCIAL,2939.5045,2019,09
193,TECNICO DE DESENVOLVIMENTO RURAL,4986.878857142858,2019,09
194,TECNICO DE GESTAO ARTISTICA,4171.729565217392,2019,09
195,TECNICO DE GESTAO DA SAUDE,3302.6433681073026,2019,09
196,TECNICO DE GESTAO E REGISTRO EMPRESARIAL,4721.290747663551,2019,09
197,TECNICO DE GESTAO LOTERICA,5689.331428571429,2019,09
198,"TECNICO DE GESTAO, PROTECAO E RESTAURO",4364.301739130435,2019,09
199,TECNICO DE SAUDE E TECNOLOGIA,3993.791259640103,2019,09
200,TECNICO DE SEGURIDADE SOCIAL,3184.384069767442,2019,09
201,TECNICO DE TV,2868.3861666666667,2019,09
202,TECNICO EM ATIVIDADES DE CIENCIA E TECNOLOGIA,4685.407529411765,2019,09
203,TECNICO EM EDUCACAO E PESQUISA EM SAUDE,3077.8713333333335,2019,09
204,TECNICO FAZENDARIO DE ADMINISTRACAO E FINANCAS,7218.674462081129,2019,09
205,TECNICO OPERACIONAL DA SAUDE,3595.9281706008587,2019,09
206,TECNICO UNIVERSITARIO,3643.747159090909,2019,09
207,TECNICO UNIVERSITARIO DA SAUDE,3875.2250971922244,2019,09
208,TEN CEL,19759.089628099176,2019,09
209,TENENTE CORONEL,19174.742916666666,2019,09
