,nmefet,rem_pos,year,month
0,1 SARGENTO,11690.316996527778,2022,01
1,1 TENENTE,12031.0576,2022,01
2,2 SARGENTO,8544.93814063927,2022,01
3,2 TENENTE,11234.217789585548,2022,01
4,3 SARGENTO,6670.82933854312,2022,01
5,ADVOGADO AUTARQUICO,19647.317777777775,2022,01
6,AGENTE DE SEGURANCA PENITENCIARIO,4942.01775496975,2022,01
7,AGENTE DE SEGURANCA SOCIOEDUCATIVO,5114.021958405546,2022,01
8,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,8190.698966666667,2022,01
9,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",7880.132405063291,2022,01
10,AGENTE GOVERNAMENTAL,4946.1571194379385,2022,01
11,ALUNO,6931.452857142857,2022,01
12,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,4769.922848484848,2022,01
13,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,7034.669032258064,2022,01
14,ANALISTA AMBIENTAL,9389.439030694668,2022,01
15,ANALISTA DA POLICIA CIVIL,4515.795689045936,2022,01
16,ANALISTA DE ATENCAO A SAUDE,4707.868700564972,2022,01
17,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3830.48625,2022,01
18,ANALISTA DE DESENVOLVIMENTO RURAL,7680.581666666666,2022,01
19,ANALISTA DE EDUCACAO BASICA,2417.744776119403,2022,01
20,ANALISTA DE GESTAO,7466.22,2022,01
21,ANALISTA DE GESTAO ARTISTICA,4792.47,2022,01
22,ANALISTA DE GESTAO DA POL,3357.4658333333336,2022,01
23,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,4224.2057894736845,2022,01
24,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,6392.589470338983,2022,01
25,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6918.663030303031,2022,01
26,ANALISTA DE GESTAO LOTERICA,6317.016666666666,2022,01
27,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",8371.751282051282,2022,01
28,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",5719.374444444444,2022,01
29,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,6499.390101522843,2022,01
30,ANALISTA DE SAUDE E TECNOLOGIA,7448.6547348484855,2022,01
