,nmefet,rem_pos,year,month
0,1 SARGENTO,9931.21846590909,2019,04
1,1 SGT,10291.79749199573,2019,04
2,1 TEN,11128.143861293345,2019,04
3,1 TENENTE,10636.408390804598,2019,04
4,2 SARGENTO,7073.516900584795,2019,04
5,2 SGT,7633.868699029126,2019,04
6,2 TEN,9376.55932172319,2019,04
7,2 TENENTE,9531.586285714286,2019,04
8,3 SARGENTO,6096.296300246104,2019,04
9,3 SGT,6473.075609150326,2019,04
10,ADVOGADO AUTARQUICO,21258.415555555555,2019,04
11,AGENTE DE SEGURANCA PENITENCIARIO,4082.4484115925875,2019,04
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,4211.644978902954,2019,04
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,7359.952700296736,2019,04
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",7361.9984536082475,2019,04
15,AGENTE GOVERNAMENTAL,4530.584302788844,2019,04
16,ALUNO,6549.91030075188,2019,04
17,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,4601.659518716578,2019,04
18,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,6272.845882352942,2019,04
19,ANALISTA AMBIENTAL,8996.26270700637,2019,04
20,ANALISTA DA POLICIA CIVIL,4040.413581081081,2019,04
21,ANALISTA DE ADMINISTRACAO DE ESTADIOS,10107.7,2019,04
22,ANALISTA DE ATENCAO A SAUDE,4122.172098360656,2019,04
23,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3465.9289655172415,2019,04
24,ANALISTA DE DESENVOLVIMENTO RURAL,6866.59,2019,04
25,ANALISTA DE EDUCACAO BASICA,2794.3073913043477,2019,04
26,ANALISTA DE GESTAO,5480.077499999999,2019,04
27,ANALISTA DE GESTAO ARTISTICA,4885.39,2019,04
28,ANALISTA DE GESTAO DA PMM,3083.8927272727274,2019,04
29,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,4017.8705405405403,2019,04
30,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5670.464061569017,2019,04
31,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6465.6521875,2019,04
32,ANALISTA DE GESTAO LOTERICA,5684.416666666667,2019,04
33,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",7606.240731707317,2019,04
34,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",5353.547419354839,2019,04
35,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,5782.116780487805,2019,04
36,ANALISTA DE SEGURIDADE SOCIAL,5335.317695390781,2019,04
37,ANALISTA DE TV,3799.3879166666666,2019,04
38,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,7261.560318021202,2019,04
39,ANALISTA EDUCACIONAL,5257.247551751592,2019,04
40,ANALISTA EDUCACIONAL-NUTRICIONISTA,3979.419574468085,2019,04
41,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,6300.792181818182,2019,04
42,ANALISTA EXECUTIVO DE DEFESA SOCIAL,4616.203776041667,2019,04
43,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,12704.49962264151,2019,04
44,ANALISTA UNIVERSITARIO,5236.767741935484,2019,04
45,ANALISTA UNIVERSITARIO DA SAUDE,4485.500215827338,2019,04
46,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,2647.5196969696967,2019,04
47,ASP A OF,6767.336962962963,2019,04
48,ASPIRANTE A OFICIAL,6433.819393939394,2019,04
49,ASSESSOR II,4712.31,2019,04
50,ASSISTENTE ADMINISTRATIVO,1749.2533425414363,2019,04
51,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,4863.95,2019,04
52,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,3541.2833333333333,2019,04
53,ASSISTENTE DE EDUCACAO,3483.547321428571,2019,04
54,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,5405.207211538462,2019,04
55,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,4052.9146792452825,2019,04
56,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2628.3972120200333,2019,04
57,ASSISTENTE TECNICO DE EDUCACAO BASICA,1890.354381168002,2019,04
58,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4098.348241758242,2019,04
59,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,2717.781679389313,2019,04
60,ASSISTENTE TECNICO EDUCACIONAL,3791.05,2019,04
61,AUDITOR FISCAL DA RECEITA ESTADUAL,24988.522200836822,2019,04
62,AUDITOR INTERNO,11782.063777777777,2019,04
63,AUXILIAR ADMINISTRATIVO D,1165.0376453488373,2019,04
64,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,3471.02,2019,04
65,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,3539.4574803149603,2019,04
66,AUXILIAR AMBIENTAL,3832.227745098039,2019,04
67,AUXILIAR DA INDUSTRIA GRAFICA,4959.19076923077,2019,04
68,AUXILIAR DA POLICIA CIVIL,3102.0143783783788,2019,04
69,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,2586.1625,2019,04
70,AUXILIAR DE ADMINISTRACAO GERAL,3925.1720689655167,2019,04
71,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,3004.3913106796117,2019,04
72,AUXILIAR DE APOIO DA SAUDE,4015.051406926407,2019,04
73,AUXILIAR DE ATIVIDADES OPERACIONAIS,5268.858333333334,2019,04
74,AUXILIAR DE CULTURA,3148.791739130435,2019,04
75,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3514.6949999999997,2019,04
76,AUXILIAR DE DESENVOLVIMENTO RURAL,2964.066428571429,2019,04
77,AUXILIAR DE ENFERMAGEM - IPSEMG,2191.25,2019,04
78,AUXILIAR DE GESTAO ARTISTICA,3555.1479999999997,2019,04
79,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,5930.337826086956,2019,04
80,AUXILIAR DE GESTAO LOTERICA,3982.99,2019,04
81,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",5933.452666666667,2019,04
82,"AUXILIAR DE GESTAO, PROTECAO E RESTAURO",5987.98,2019,04
83,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,4353.0196153846155,2019,04
84,AUXILIAR DE SAUDE E TECNOLOGIA,4186.1520754716985,2019,04
85,AUXILIAR DE SEGURIDADE SOCIAL,4009.6027230483273,2019,04
86,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,1139.7181687219731,2019,04
87,AUXILIAR DE SERVICOS GOVERNAMENTAIS,4238.985321100918,2019,04
88,AUXILIAR DE SERVICOS OPERACIONAIS,2799.1027737226277,2019,04
89,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,4468.495540897098,2019,04
90,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,3712.9950000000003,2019,04
91,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,2713.723738317757,2019,04
92,AUXILIAR GERAL DE SEGURIDADE SOCIAL,4138.482,2019,04
93,AUXILIAR OPERACIONAL,4126.108074074074,2019,04
94,BAILARINO,6130.454444444445,2019,04
95,BENEFICIO DO PLANO DE PREVIDENCIA COMPLEMENTAR MC,5344.01693877551,2019,04
96,CABO,4700.91475877193,2019,04
97,CAD,5348.644790419162,2019,04
98,CADETE,5114.86847826087,2019,04
99,CAP,13572.90242519685,2019,04
100,CAPITAO,12027.648974358974,2019,04
101,CB,4743.157982478742,2019,04
102,CEL,23307.71418604651,2019,04
103,CONTRATO ADM MEDICO DA AREA SOCIAL E PSIQUIATRA,5652.74,2019,04
104,CONTRATO ADM. ASSISTENTE TECNICO EDUCACIONAL,2777.886470588235,2019,04
105,CONTRATO ADM.TECNICO UNIVERSITARIO DA SAUDE,2393.9771875,2019,04
106,CONTRATO ADMINISTRATIVO MEDICO PERITO,4030.003703703704,2019,04
107,CONTRATO ADMINISTRATIVO TECNICO UNIVERSITARIO,2020.5904081632655,2019,04
108,CONTRATO AGENTE DE SEGURANCA PENITENCIARIO,3731.651494515539,2019,04
109,CONTRATO AGENTE DE SEGURANCA SOCIOEDUCATIVO,3818.3988692579505,2019,04
110,CONTRATO ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,4621.913271375464,2019,04
111,CONTRATO ANALISTA EXECUTIVO DE DEFESA SOCIAL,2453.7496108949417,2019,04
112,CONTRATO ANALISTA HEMOMINAS LEI 18185 2009,4201.534,2019,04
113,CONTRATO ANALISTA UNIVERSITARIO LEI 18185 2009,3145.92675,2019,04
114,CONTRATO ASSISTENTE EXECUTIVO DE DS LEI 18185/09.,2127.837734375,2019,04
115,CONTRATO ASSISTENTE TECNICO HEMOMINAS LEI 18185 09,3018.6102906976744,2019,04
116,CONTRATO MEDICO - LEI 18185/2009.,6793.176311881188,2019,04
117,CONTRATO MEDICO HEMOMINAS LEI 18185 2009,7456.33,2019,04
118,CONTRATO MEDICO RESIDENTE LEI 6932/81.,3066.7141679873216,2019,04
119,CONTRATO PROFISSIONAL DE ENFERMAGEM LEI 18185/2009,3653.137075471698,2019,04
120,CONTRATO TECNICO OPERACIONAL DA SAUDE LEI 18185/09,2899.714640883978,2019,04
121,CORONEL,23703.568000000003,2019,04
122,DELEGADO DE POLICIA,13167.937866795368,2019,04
123,DIRETOR DE GRUPO ESCOLAR,3675.07,2019,04
124,ESCRIVAO DE POLICIA I,4455.868705882353,2019,04
125,ESCRIVAO DE POLICIA II,6537.052640977444,2019,04
126,ESPEC.EM POLITICAS PUBLICAS E GESTAO GOVERNAMENTAL,10539.076490963855,2019,04
127,ESPECIALISTA EM EDUCACAO,2472.4418539325843,2019,04
128,ESPECIALISTA EM EDUCACAO BASICA,2244.2208578599134,2019,04
129,ESPECIALISTA EM GESTAO DE DEFESA AGROPECUARIA,10805.50888888889,2019,04
130,ESPECIALISTA EM POLITICAS E GESTAO DA SAUDE,5813.886904024767,2019,04
131,FISCAL AGROPECUARIO,8678.730734693876,2019,04
132,FISCAL ASSISTENTE AGROPECUARIO,5921.648007968127,2019,04
133,FISCAL ASSISTENTE DE TRANSPORTES E OBRAS RODOVIARI,3861.2877108433736,2019,04
134,FISCAL DE TRANSPORTES E OBRAS RODOVIARIAS,6672.876612903226,2019,04
135,GESTOR AMBIENTAL,7541.225904572564,2019,04
136,GESTOR DE CULTURA,4470.890212765958,2019,04
137,GESTOR DE REGULACAO SERV.ABAST.AGUA ESG.SANITARIO,3914.561,2019,04
138,GESTOR DE TELECOMUNICACOES,4713.09,2019,04
139,GESTOR DE TRANSPORTES E OBRAS PUBLICAS,9796.61981042654,2019,04
140,GESTOR EM CIENCIA E TECNOLOGIA,4817.500574712643,2019,04
141,GESTOR FAZENDARIO,15338.471003070625,2019,04
142,GESTOR GOVERNAMENTAL,5238.900389221557,2019,04
143,GRATIFICADOS,2233.148823529412,2019,04
144,INVESTIGADOR DE POLICIA I,3816.964436042848,2019,04
145,INVESTIGADOR DE POLICIA II,6574.434338537387,2019,04
146,MAJ,15500.32737327189,2019,04
147,MAJOR,14672.42254901961,2019,04
148,MEDICO,8828.318517110265,2019,04
149,MEDICO DA AREA DE DEFESA SOCIAL,7808.070317460318,2019,04
150,MEDICO DA AREA DE GESTAO E ATENCAO A SAUDE,5586.178208955223,2019,04
151,MEDICO DA AREA DE HEMATOLOGIA E HEMOTERAPIA,10716.653731343284,2019,04
152,MEDICO DA AREA DE SEGURIDADE SOCIAL,10101.18409703504,2019,04
153,MEDICO LEGISTA,12551.556894586894,2019,04
154,MEDICO PERITO,4640.06,2019,04
155,MEDICO UNIVERSITARIO,4681.108865979381,2019,04
156,MEMBRO ACADEPOL/ORG.DEL.COLET.,1809.5707936507936,2019,04
157,MINAS CAIXA - APOSENTADO,868.54,2019,04
158,MOTORISTA,2320.67,2019,04
159,MUSICO CANTOR,4438.632407407407,2019,04
160,MUSICO INSTRUMENTISTA,5359.016545454545,2019,04
161,OFICIAL DE REGISTRO DE ENTRANCIA FINAL,4777.71,2019,04
162,OFICIAL DE SERVICOS OPERACIONAIS,3654.0613698630136,2019,04
163,PENSAO PREVIDENCIARIA DA MINAS CAIXA,3368.582741935484,2019,04
164,PERITO CRIMINAL,13360.6038699187,2019,04
165,PESQUISADOR EM CIENCIA E TECNOLOGIA,9313.043454545455,2019,04
166,PROCURADOR DO ESTADO,22580.300619266054,2019,04
167,PROFESSOR,1227.6333333333334,2019,04
168,PROFESSOR DE ARTE,2832.429538461539,2019,04
169,PROFESSOR DE ARTE E RESTAURO,1804.8317647058823,2019,04
170,PROFESSOR DE EDUCACAO BAS,2149.6841357370095,2019,04
171,PROFESSOR DE EDUCACAO BASICA,2237.80039142397,2019,04
172,PROFESSOR DE EDUCACAO SUPERIOR,5006.026284191829,2019,04
173,PROFESSOR DESIGNADO,1456.025818181818,2019,04
174,PROFISSIONAL DE ENFERMAGEM,3993.3518700415566,2019,04
175,SD 1 CL,3740.4570517870166,2019,04
176,SD 2 CL,3130.902986111111,2019,04
177,SOLDADO DE 1 CLASSE,3820.6796671388106,2019,04
178,SOLDADO DE 2 CLASSE,3207.8075000000003,2019,04
179,SUB TEN,11728.057523809524,2019,04
180,SUBTENENTE,11598.5796,2019,04
181,TECNICO AMBIENTAL,5638.416846473029,2019,04
182,TECNICO ASSISTENTE DA POLICIA CIVIL,2806.2382860824746,2019,04
183,TECNICO DA EDUCACAO,3817.816067258291,2019,04
184,TECNICO DA INDUSTRIA GRAFICA,6286.572222222222,2019,04
185,TECNICO DE ADMINISTRACAO GERAL,6441.204545454545,2019,04
186,TECNICO DE AERONAVE DO GABINETE MILITAR,12614.28,2019,04
187,TECNICO DE ATENCAO A SAUDE,3215.584600431965,2019,04
188,TECNICO DE CULTURA,3430.104655172414,2019,04
189,TECNICO DE DESENVOLVIMENTO ECONOMICO E SOCIAL,2794.216,2019,04
190,TECNICO DE DESENVOLVIMENTO RURAL,5094.963888888889,2019,04
191,TECNICO DE GESTAO ARTISTICA,4003.2536,2019,04
192,TECNICO DE GESTAO DA SAUDE,3543.402306525038,2019,04
193,TECNICO DE GESTAO E REGISTRO EMPRESARIAL,5025.445999999999,2019,04
194,TECNICO DE GESTAO LOTERICA,5778.825714285714,2019,04
195,"TECNICO DE GESTAO, PROTECAO E RESTAURO",4233.696923076923,2019,04
196,TECNICO DE SAUDE E TECNOLOGIA,3990.560580808081,2019,04
197,TECNICO DE SEGURIDADE SOCIAL,3380.375453047776,2019,04
198,TECNICO DE TV,2908.8088333333335,2019,04
199,TECNICO EM ATIVIDADES DE CIENCIA E TECNOLOGIA,4947.644444444444,2019,04
200,TECNICO EM EDUCACAO E PESQUISA EM SAUDE,3107.8559999999998,2019,04
201,TECNICO FAZENDARIO DE ADMINISTRACAO E FINANCAS,7990.852993311037,2019,04
202,TECNICO OPERACIONAL DA SAUDE,3545.6526570820024,2019,04
203,TECNICO UNIVERSITARIO,3607.4910074626864,2019,04
204,TECNICO UNIVERSITARIO DA SAUDE,3819.486047008547,2019,04
205,TEN CEL,19462.600115384615,2019,04
206,TENENTE CORONEL,18606.2432,2019,04
