,nmefet,rem_pos,year,month
0,1 SARGENTO,8738.423087248322,2016,02
1,1 SGT,8803.719724540902,2016,02
2,1 TEN,11124.271746341465,2016,02
3,1 TENENTE,10694.538397790055,2016,02
4,2 SARGENTO,7193.760319148936,2016,02
5,2 SGT,7258.3462636881295,2016,02
6,2 TEN,8704.22316027088,2016,02
7,2 TENENTE,8532.975192307693,2016,02
8,3 SARGENTO,6052.540109460516,2016,02
9,3 SGT,6368.754114162628,2016,02
10,ADVOGADO,2274.35,2016,02
11,ADVOGADO AUTARQUICO,13767.467777777778,2016,02
12,AGENTE DE SEGURANCA PENITENCIARIO,4010.5805160990353,2016,02
13,AGENTE DE SEGURANCA SOCIOEDUCATIVO,4305.29073943662,2016,02
14,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,5409.902720156556,2016,02
15,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",3033.4048484848486,2016,02
16,AGENTE GOVERNAMENTAL,3417.9712032520324,2016,02
17,AGENTE GOVERNAMENTAL 2I,4200.15,2016,02
18,ALUNO,6878.817171052631,2016,02
19,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,3291.2014453125003,2016,02
20,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,4936.6937777777775,2016,02
21,ANALISTA ADMINISTRATIVO,3329.84,2016,02
22,ANALISTA AMBIENTAL,6129.314334828102,2016,02
23,ANALISTA DA POLICIA CIVIL,3124.9871387283238,2016,02
24,ANALISTA DE ADMINISTRACAO DE ESTADIOS,10305.9,2016,02
25,ANALISTA DE ATENCAO A SAUDE,3429.8389642857146,2016,02
26,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,2900.047222222222,2016,02
27,ANALISTA DE DESENVOLVIMENTO RURAL,7270.7525,2016,02
28,ANALISTA DE EDUCACAO BASICA,2073.6877659574466,2016,02
29,ANALISTA DE GESTAO,3984.375,2016,02
30,ANALISTA DE GESTAO ARTISTICA,4496.812857142858,2016,02
31,ANALISTA DE GESTAO DA PMM,4565.48,2016,02
32,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,4447.713965827338,2016,02
33,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,4649.1482051282055,2016,02
34,ANALISTA DE GESTAO LOTERICA,3519.64,2016,02
