,nmefet,rem_pos,year,month
0,1 SARGENTO,10047.593369565217,2018,11
1,1 SGT,10617.692635270541,2018,11
2,1 TEN,11512.556487025948,2018,11
3,1 TENENTE,10618.173717948717,2018,11
4,2 SARGENTO,7335.938248299321,2018,11
5,2 SGT,8044.9823643410855,2018,11
6,2 TEN,9590.598372623574,2018,11
7,2 TENENTE,9464.562066115703,2018,11
8,3 SARGENTO,6183.909443190369,2018,11
9,3 SGT,6538.8261797121,2018,11
10,ADVOGADO AUTARQUICO,18231.474814814814,2018,11
11,AGENTE DE SEGURANCA PENITENCIARIO,3926.610786602738,2018,11
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,3950.70516372796,2018,11
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,5621.402053571429,2018,11
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",3317.0621568627453,2018,11
15,AGENTE GOVERNAMENTAL,3289.6817068273094,2018,11
16,ALUNO,6793.558402366863,2018,11
17,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,3213.939800995025,2018,11
18,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,5257.022,2018,11
19,ANALISTA AMBIENTAL,6560.121074249605,2018,11
20,ANALISTA DA POLICIA CIVIL,2956.59569023569,2018,11
21,ANALISTA DE ADMINISTRACAO DE ESTADIOS,10107.7,2018,11
22,ANALISTA DE ATENCAO A SAUDE,3770.5881458966564,2018,11
23,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,2666.3225806451615,2018,11
24,ANALISTA DE DESENVOLVIMENTO RURAL,5769.950000000001,2018,11
25,ANALISTA DE EDUCACAO BASICA,2628.010514285714,2018,11
26,ANALISTA DE GESTAO,4174.99,2018,11
27,ANALISTA DE GESTAO ARTISTICA,4331.325999999999,2018,11
28,ANALISTA DE GESTAO DA PMM,2963.623,2018,11
29,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,4587.678995073891,2018,11
30,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,4222.753529411764,2018,11
