,nmefet,rem_pos,year,month
0,1 SARGENTO,27445.216081277213,2022,12
1,1 TENENTE,26768.567236486484,2022,12
2,2 SARGENTO,19389.150633642934,2022,12
3,2 TENENTE,24102.772659395974,2022,12
4,3 SARGENTO,14820.731196178687,2022,12
5,ADVOGADO AUTARQUICO,39853.53703703704,2022,12
6,AGENTE COVERNAMENTAL - CONTRATO,3294.3002500000002,2022,12
7,AGENTE DE SEGURANCA PENITENCIARIO,10179.32117548706,2022,12
8,AGENTE DE SEGURANCA SOCIOEDUCATIVO,10508.894073107049,2022,12
9,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,14714.641712328767,2022,12
10,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",9704.647837837838,2022,12
11,AGENTE GOVERNAMENTAL,9071.915036319613,2022,12
12,ALUNO,20980.61396694215,2022,12
13,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,9265.792064516128,2022,12
14,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,15014.429666666667,2022,12
15,ANALISTA AMBIENTAL,18245.749113712376,2022,12
16,ANALISTA DA POLICIA CIVIL,8976.653750000001,2022,12
17,ANALISTA DE ATENCAO A SAUDE,9062.810402684563,2022,12
18,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,7523.991612903225,2022,12
19,ANALISTA DE DESENVOLVIMENTO RURAL,13369.104000000001,2022,12
20,ANALISTA DE EDUCACAO BASICA,4415.109856262834,2022,12
21,ANALISTA DE GESTAO,11689.08,2022,12
22,ANALISTA DE GESTAO ARTISTICA,8423.845,2022,12
23,ANALISTA DE GESTAO DA POL,8255.348333333333,2022,12
24,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,8579.039189189189,2022,12
25,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,11793.975417118094,2022,12
26,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,11346.446363636363,2022,12
27,ANALISTA DE GESTAO LOTERICA,12158.083333333334,2022,12
28,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",10867.840789473685,2022,12
29,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",11605.57888888889,2022,12
30,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,12172.967886597939,2022,12
31,ANALISTA DE SAUDE E TECNOLOGIA,15026.979536679537,2022,12
32,ANALISTA DE SEGURIDADE SOCIAL,10514.59108490566,2022,12
33,ANALISTA DE TV,7701.2844827586205,2022,12
34,ANALISTA EDUCACIONAL,10986.602077118952,2022,12
35,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,13552.34173076923,2022,12
36,ANALISTA EXECUTIVO DE DEFESA SOCIAL,11674.668510054844,2022,12
37,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,26189.58724637681,2022,12
38,ANALISTA UNIVERSITARIO,11213.87448275862,2022,12
39,ANALISTA UNIVERSITARIO DA SAUDE,9706.240211267606,2022,12
40,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,5754.542083333334,2022,12
41,ASPIRANTE A OFICIAL,17665.013750000002,2022,12
42,ASSISTENTE ADM DA POLICIA,6405.174874623871,2022,12
43,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,10384.543333333333,2022,12
44,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,10229.056666666667,2022,12
45,ASSISTENTE DE EDUCACAO,8397.972375000001,2022,12
46,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,11550.81689839572,2022,12
47,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,8298.678292682927,2022,12
48,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,6173.333633466135,2022,12
49,ASSISTENTE TECNICO DE EDUCACAO BASICA,3828.102371728827,2022,12
50,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,8077.504558472554,2022,12
51,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,5448.320677966101,2022,12
52,AUDITOR FISCAL DA RECEITA ESTADUAL,49901.49899390244,2022,12
53,AUDITOR INTERNO,27237.991654135338,2022,12
54,AUXILIAR ADM DA POLICIA M,4550.720172786177,2022,12
55,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,5639.138571428572,2022,12
56,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,7357.0154260089685,2022,12
57,AUXILIAR AMBIENTAL,7644.87106918239,2022,12
58,AUXILIAR DA EDUCACAO,1078.68,2022,12
59,AUXILIAR DA INDUSTRIA GRAFICA,8774.77909090909,2022,12
60,AUXILIAR DA POLICIA CIVIL,6868.920283687943,2022,12
61,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,7310.5575,2022,12
62,AUXILIAR DE ADMINISTRACAO GERAL,8476.675238095238,2022,12
63,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,6330.5760409556315,2022,12
64,AUXILIAR DE APOIO DA SAUDE,8074.709722222222,2022,12
65,AUXILIAR DE ATIVIDADES OPERACIONAIS,6448.174444444445,2022,12
66,AUXILIAR DE CULTURA,6554.141666666666,2022,12
67,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,6108.51,2022,12
68,AUXILIAR DE DESENVOLVIMENTO RURAL,6224.676153846154,2022,12
69,AUXILIAR DE GESTAO ARTISTICA,5013.408,2022,12
70,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,9682.578823529411,2022,12
71,AUXILIAR DE GESTAO LOTERICA,6468.06,2022,12
72,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",7460.018333333333,2022,12
73,"AUXILIAR DE GESTAO, PROTECAO E RESTAURO",5177.29,2022,12
74,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,8886.187777777777,2022,12
75,AUXILIAR DE SAUDE E TECNOLOGIA,8464.422727272728,2022,12
76,AUXILIAR DE SEGURIDADE SOCIAL,7999.914619625138,2022,12
77,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,2248.150787025071,2022,12
78,AUXILIAR DE SERVICOS GOVERNAMENTAIS,8528.84938271605,2022,12
79,AUXILIAR DE SERVICOS OPERACIONAIS,6012.391626794259,2022,12
80,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,8289.4157771261,2022,12
81,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,7335.1900000000005,2022,12
82,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,6441.437384615385,2022,12
83,AUXILIAR GERAL DE SEGURIDADE SOCIAL,7501.5475,2022,12
84,AUXILIAR OPERACIONAL,8268.157943925235,2022,12
85,BAILARINO,12020.591666666667,2022,12
86,BRIGADISTA - SEMAD,489.11797665369653,2022,12
87,CABO,11534.556481714173,2022,12
88,CADETE,13665.03640506329,2022,12
89,CAPITAO,33173.73760710554,2022,12
90,CONTRATO ADM MEDICO DA AREA SOCIAL E PSIQUIATRA,14441.733333333332,2022,12
