,nmefet,rem_pos,year,month
0,1 SARGENTO,11411.310258064517,2020,11
1,1 SGT,11754.119712070875,2020,11
2,1 TEN,12358.67014446228,2020,11
3,1 TENENTE,12141.903467153285,2020,11
4,2 SARGENTO,8164.670162297129,2020,11
5,2 SGT,8741.871271111111,2020,11
6,2 TEN,11160.603910950662,2020,11
7,2 TENENTE,10537.50312,2020,11
8,3 SARGENTO,7023.429665763324,2020,11
9,3 SGT,6949.587484692233,2020,11
10,ADVOGADO AUTARQUICO,20537.75592592593,2020,11
11,AGENTE DE SEGURANCA PENITENCIARIO,4678.1030931782725,2020,11
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,4769.206864261168,2020,11
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,7494.319936102237,2020,11
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",4710.944074074074,2020,11
15,AGENTE GOVERNAMENTAL,4422.983207964601,2020,11
16,AJUDANTE DE SERVICOS GERAIS,970.01,2020,11
17,ALUNO,7742.182631578948,2020,11
18,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,4498.375325443787,2020,11
19,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,6750.371935483871,2020,11
20,ANALISTA AMBIENTAL,9087.504228855722,2020,11
21,ANALISTA DA POLICIA CIVIL,4259.829615384616,2020,11
22,ANALISTA DE ATENCAO A SAUDE,4156.91088607595,2020,11
23,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3593.951612903226,2020,11
24,ANALISTA DE DESENVOLVIMENTO RURAL,7220.486153846155,2020,11
25,ANALISTA DE EDUCACAO BASICA,2653.0509090909095,2020,11
26,ANALISTA DE GESTAO,5278.715,2020,11
27,ANALISTA DE GESTAO ARTISTICA,4805.215714285715,2020,11
28,ANALISTA DE GESTAO DA PMM,3321.8284615384614,2020,11
29,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,3976.561578947368,2020,11
30,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5956.205046535678,2020,11
31,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6253.8365625,2020,11
32,ANALISTA DE GESTAO LOTERICA,6830.346666666667,2020,11
33,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",5362.16641025641,2020,11
34,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",5503.347500000001,2020,11
35,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,5782.161144278606,2020,11
36,ANALISTA DE SEGURIDADE SOCIAL,5017.592679738562,2020,11
37,ANALISTA DE TV,3794.114202898551,2020,11
38,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,7430.445075187969,2020,11
39,ANALISTA EDUCACIONAL,5344.338268692523,2020,11
40,ANALISTA EDUCACIONAL-NUTRICIONISTA,3617.12,2020,11
41,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,6428.731481481482,2020,11
42,ANALISTA EXECUTIVO DE DEFESA SOCIAL,5157.575191793042,2020,11
43,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,12569.266184210526,2020,11
44,ANALISTA UNIVERSITARIO,5106.428620689655,2020,11
45,ANALISTA UNIVERSITARIO DA SAUDE,4435.622592592593,2020,11
46,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,2713.5021978021978,2020,11
47,ASP A OF,7191.627515527951,2020,11
48,ASPIRANTE A OFICIAL,8257.475,2020,11
49,ASSISTENTE ADMINISTRATIVO,1977.7472519083967,2020,11
50,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,5940.061666666666,2020,11
51,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,3288.7166666666667,2020,11
52,ASSISTENTE DE EDUCACAO,3463.388456375839,2020,11
53,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,5568.721959798994,2020,11
54,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,4178.2605627705625,2020,11
55,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2869.4979561403507,2020,11
56,ASSISTENTE TECNICO DE EDUCACAO BASICA,1884.8603834422656,2020,11
