,nmefet,rem_pos,year,month
0,1 SARGENTO,12545.513428571428,2022,05
1,1 TENENTE,13039.782252311756,2022,05
2,2 SARGENTO,9074.73081565754,2022,05
3,2 TENENTE,12426.59516293279,2022,05
4,3 SARGENTO,7205.433283751239,2022,05
5,ADVOGADO AUTARQUICO,24378.00962962963,2022,05
6,AGENTE DE SEGURANCA PENITENCIARIO,6359.754164738212,2022,05
7,AGENTE DE SEGURANCA SOCIOEDUCATIVO,6547.387836663771,2022,05
8,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,10132.015612244897,2022,05
9,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",6400.950512820513,2022,05
10,AGENTE GOVERNAMENTAL,6267.512109004739,2022,05
11,ALUNO,9934.316842105263,2022,05
12,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,6417.426329113924,2022,05
13,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,9510.360967741935,2022,05
14,ANALISTA AMBIENTAL,11801.146125827814,2022,05
15,ANALISTA DA POLICIA CIVIL,6397.431857142857,2022,05
16,ANALISTA DE ATENCAO A SAUDE,5665.864823529412,2022,05
17,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,5267.2959375,2022,05
18,ANALISTA DE DESENVOLVIMENTO RURAL,9045.697272727273,2022,05
19,ANALISTA DE EDUCACAO BASICA,3158.614222222222,2022,05
20,ANALISTA DE GESTAO,8351.48,2022,05
21,ANALISTA DE GESTAO ARTISTICA,6058.456666666668,2022,05
22,ANALISTA DE GESTAO DA POL,3577.5308333333337,2022,05
23,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,5743.123157894736,2022,05
24,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,7966.823205128205,2022,05
25,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,8463.092727272728,2022,05
26,ANALISTA DE GESTAO LOTERICA,8317.17,2022,05
27,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",7042.622051282052,2022,05
28,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",7860.987777777777,2022,05
29,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,8038.350871794872,2022,05
30,ANALISTA DE SAUDE E TECNOLOGIA,9977.787432950192,2022,05
31,ANALISTA DE SEGURIDADE SOCIAL,7371.621627906977,2022,05
32,ANALISTA DE TV,5260.238095238095,2022,05
33,ANALISTA EDUCACIONAL,7423.740973129993,2022,05
34,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,9307.548076923076,2022,05
35,ANALISTA EXECUTIVO DE DEFESA SOCIAL,7342.361546112116,2022,05
36,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,19796.968169014086,2022,05
37,ANALISTA UNIVERSITARIO,7615.835714285714,2022,05
38,ANALISTA UNIVERSITARIO DA SAUDE,6781.706259541985,2022,05
39,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,4372.381318681319,2022,05
40,ASPIRANTE A OFICIAL,8180.842345679012,2022,05
41,ASSISTENTE ADM DA POLICIA,2392.2101188118813,2022,05
42,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,6948.073333333334,2022,05
43,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,5724.443333333334,2022,05
44,ASSISTENTE DE EDUCACAO,5613.814526315789,2022,05
45,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,8198.061041666666,2022,05
46,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,5891.2144285714285,2022,05
47,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,4063.337282258065,2022,05
48,ASSISTENTE TECNICO DE EDUCACAO BASICA,2473.911260575296,2022,05
49,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,5591.3035391923995,2022,05
50,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,4007.155702479339,2022,05
51,AUDITOR FISCAL DA RECEITA ESTADUAL,32391.544134134136,2022,05
52,AUDITOR INTERNO,17715.754661654137,2022,05
53,AUXILIAR ADM DA POLICIA M,1604.2725427350426,2022,05
54,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,4486.161428571429,2022,05
55,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,5083.520695652174,2022,05
56,AUXILIAR AMBIENTAL,4983.733780487804,2022,05
57,AUXILIAR DA INDUSTRIA GRAFICA,6126.0027272727275,2022,05
58,AUXILIAR DA POLICIA CIVIL,4891.41875,2022,05
59,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,4440.3116666666665,2022,05
60,AUXILIAR DE ADMINISTRACAO GERAL,5595.522,2022,05
61,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,4307.185024549918,2022,05
62,AUXILIAR DE APOIO DA SAUDE,5778.121478494623,2022,05
63,AUXILIAR DE ATIVIDADES OPERACIONAIS,4276.493,2022,05
64,AUXILIAR DE CULTURA,4502.715,2022,05
65,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3916.335,2022,05
66,AUXILIAR DE DESENVOLVIMENTO RURAL,4497.267692307692,2022,05
67,AUXILIAR DE GESTAO ARTISTICA,3033.3842857142854,2022,05
68,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,7281.281764705882,2022,05
69,AUXILIAR DE GESTAO LOTERICA,4401.05,2022,05
70,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",5471.863076923077,2022,05
71,"AUXILIAR DE GESTAO, PROTECAO E RESTAURO",3202.07,2022,05
72,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,6020.49,2022,05
73,AUXILIAR DE SAUDE E TECNOLOGIA,6152.834222222222,2022,05
74,AUXILIAR DE SEGURIDADE SOCIAL,5805.782532608695,2022,05
75,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,1483.7111667992576,2022,05
76,AUXILIAR DE SERVICOS GOVERNAMENTAIS,5982.777804878049,2022,05
77,AUXILIAR DE SERVICOS OPERACIONAIS,4110.693523809524,2022,05
78,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,5648.739536231884,2022,05
79,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,5233.442857142857,2022,05
