,nmefet,rem_pos,year,month
0,1 SARGENTO,11535.68653409091,2019,05
1,1 SGT,11540.984600638976,2019,05
2,1 TEN,12691.434858757062,2019,05
3,1 TENENTE,12252.672170542635,2019,05
4,2 SARGENTO,8666.181899852725,2019,05
5,2 SGT,9229.767085143352,2019,05
6,2 TEN,11108.727800183318,2019,05
7,2 TENENTE,11093.653714285714,2019,05
8,3 SARGENTO,7740.641345365054,2019,05
9,3 SGT,8012.189679504088,2019,05
10,ADVOGADO AUTARQUICO,20912.090370370373,2019,05
11,AGENTE DE SEGURANCA PENITENCIARIO,5640.54565193139,2019,05
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,5719.617240506329,2019,05
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,7506.0288130563795,2019,05
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",4969.317835051546,2019,05
15,AGENTE GOVERNAMENTAL,4589.883030303031,2019,05
16,AJUDANTE DE SERVICOS GERAIS,997.4,2019,05
17,ALUNO,8191.323007518797,2019,05
18,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,4584.02747311828,2019,05
19,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,6460.978235294118,2019,05
20,ANALISTA AMBIENTAL,9133.479600638979,2019,05
21,ANALISTA DA POLICIA CIVIL,4117.670677966102,2019,05
22,ANALISTA DE ADMINISTRACAO DE ESTADIOS,10107.7,2019,05
23,ANALISTA DE ATENCAO A SAUDE,4134.560950819672,2019,05
24,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3597.4424137931037,2019,05
25,ANALISTA DE DESENVOLVIMENTO RURAL,7279.937999999999,2019,05
26,ANALISTA DE EDUCACAO BASICA,2744.596582278481,2019,05
27,ANALISTA DE GESTAO,5105.49,2019,05
28,ANALISTA DE GESTAO ARTISTICA,4885.872857142857,2019,05
29,ANALISTA DE GESTAO DA PMM,2946.71,2019,05
30,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,4014.7081081081083,2019,05
31,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5670.678612774451,2019,05
32,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,5819.794848484848,2019,05
33,ANALISTA DE GESTAO LOTERICA,6082.06,2019,05
34,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",5407.909512195122,2019,05
35,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",5522.910967741936,2019,05
36,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,5969.020731707317,2019,05
37,ANALISTA DE SEGURIDADE SOCIAL,5339.326626506025,2019,05
38,ANALISTA DE TV,3924.2341666666666,2019,05
39,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,7218.635800711743,2019,05
40,ANALISTA EDUCACIONAL,5300.3448610007945,2019,05
41,ANALISTA EDUCACIONAL-NUTRICIONISTA,3944.085957446808,2019,05
42,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,6312.011818181819,2019,05
43,ANALISTA EXECUTIVO DE DEFESA SOCIAL,4505.883771777004,2019,05
44,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,12956.76339805825,2019,05
45,ANALISTA UNIVERSITARIO,5018.471075268817,2019,05
46,ANALISTA UNIVERSITARIO DA SAUDE,4389.806115107914,2019,05
47,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,2559.178125,2019,05
48,ASP A OF,8477.595037037037,2019,05
49,ASPIRANTE A OFICIAL,8050.972727272727,2019,05
50,ASSESSOR II,4712.31,2019,05
51,ASSISTENTE ADMINISTRATIVO,1715.375765682657,2019,05
52,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,5356.415,2019,05
53,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,3653.2833333333333,2019,05
54,ASSISTENTE DE EDUCACAO,3478.8020982142857,2019,05
55,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,5554.368365384616,2019,05
56,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,4166.203625954199,2019,05
57,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2596.2042737195634,2019,05
58,ASSISTENTE TECNICO DE EDUCACAO BASICA,1877.2301537664132,2019,05
59,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4212.560330396475,2019,05
60,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,2790.4913846153845,2019,05
61,AUDITOR FISCAL DA RECEITA ESTADUAL,25000.49182049111,2019,05
62,AUDITOR INTERNO,11623.336148148148,2019,05
63,AUXILIAR ADMINISTRATIVO D,1151.2566131386861,2019,05
64,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,3049.635,2019,05
65,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,3610.897125984252,2019,05
66,AUXILIAR AMBIENTAL,3947.0471921182266,2019,05
67,AUXILIAR DA INDUSTRIA GRAFICA,5054.549999999999,2019,05
68,AUXILIAR DA POLICIA CIVIL,3123.3924864864866,2019,05
69,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,2872.245833333333,2019,05
70,AUXILIAR DE ADMINISTRACAO GERAL,4046.3293103448277,2019,05
71,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,3097.7515621156213,2019,05
72,AUXILIAR DE APOIO DA SAUDE,4084.9968260869564,2019,05
73,AUXILIAR DE ATIVIDADES OPERACIONAIS,3765.5475,2019,05
74,AUXILIAR DE CULTURA,3276.9269565217396,2019,05
