,nmefet,rem_pos,year,month
0,1 SARGENTO,15489.933573000735,2022,10
1,1 TENENTE,15492.61141318977,2022,10
2,2 SARGENTO,11510.408185714286,2022,10
3,2 TENENTE,14173.485004240882,2022,10
4,3 SARGENTO,9428.685980203463,2022,10
5,ADVOGADO AUTARQUICO,23704.7,2022,10
6,AGENTE COVERNAMENTAL - CONTRATO,2605.87,2022,10
7,AGENTE DE SEGURANCA PENITENCIARIO,7245.081448170732,2022,10
8,AGENTE DE SEGURANCA SOCIOEDUCATIVO,7337.061506968641,2022,10
9,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,9910.853481228669,2022,10
10,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",8609.696081081082,2022,10
11,AGENTE GOVERNAMENTAL,5568.078048192771,2022,10
12,AJUDANTE DE SERVICOS GERAIS,970.81,2022,10
13,ALUNO,9833.651487603307,2022,10
14,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,5281.033269230769,2022,10
15,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,8213.941333333332,2022,10
16,ANALISTA AMBIENTAL,12228.3184,2022,10
17,ANALISTA DA POLICIA CIVIL,5137.483684210526,2022,10
18,ANALISTA DE ATENCAO A SAUDE,4732.236903225807,2022,10
19,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,4466.238709677419,2022,10
20,ANALISTA DE DESENVOLVIMENTO RURAL,7418.207,2022,10
21,ANALISTA DE EDUCACAO BASICA,2606.0730409356725,2022,10
22,ANALISTA DE GESTAO,6927.51,2022,10
23,ANALISTA DE GESTAO ARTISTICA,4656.321666666667,2022,10
24,ANALISTA DE GESTAO DA POL,4594.485,2022,10
25,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,4972.144324324324,2022,10
26,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,6654.779243243243,2022,10
27,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6657.025151515151,2022,10
28,ANALISTA DE GESTAO LOTERICA,6909.316666666667,2022,10
29,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",8999.595789473684,2022,10
30,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",6306.156666666667,2022,10
31,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,6728.923794871795,2022,10
32,ANALISTA DE SAUDE E TECNOLOGIA,11546.16,2022,10
33,ANALISTA DE SEGURIDADE SOCIAL,5972.471035294117,2022,10
34,ANALISTA DE TV,4355.867931034482,2022,10
35,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,8290.131085271318,2022,10
36,ANALISTA EDUCACIONAL,6080.2343852013055,2022,10
37,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,7477.0725,2022,10
38,ANALISTA EXECUTIVO DE DEFESA SOCIAL,7900.0968464351,2022,10
39,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,15379.075217391304,2022,10
40,ANALISTA UNIVERSITARIO,6352.304337349397,2022,10
41,ANALISTA UNIVERSITARIO DA SAUDE,5618.64572519084,2022,10
42,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,3736.3430208333334,2022,10
43,ASPIRANTE A OFICIAL,22806.5425,2022,10
44,ASSISTENTE ADM DA POLICIA,3681.2873226773227,2022,10
45,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,6441.688333333334,2022,10
46,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,6658.91,2022,10
47,ASSISTENTE DE EDUCACAO,4623.551686746988,2022,10
48,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,6616.289090909091,2022,10
49,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,4878.015388349515,2022,10
50,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,5242.766647955092,2022,10
51,ASSISTENTE TECNICO DE EDUCACAO BASICA,2003.13656829206,2022,10
52,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4801.157398568019,2022,10
53,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,3274.6582352941177,2022,10
54,AUDITOR FISCAL DA RECEITA ESTADUAL,29850.041089808274,2022,10
55,AUDITOR INTERNO,14459.981278195488,2022,10
56,AUXILIAR ADM DA POLICIA M,3177.469373650108,2022,10
57,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,4096.357142857143,2022,10
58,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,4267.119598214286,2022,10
59,AUXILIAR AMBIENTAL,4692.600943396226,2022,10
60,AUXILIAR DA EDUCACAO,1195.14,2022,10
61,AUXILIAR DA INDUSTRIA GRAFICA,5471.202727272727,2022,10
62,AUXILIAR DA POLICIA CIVIL,4044.9226388888887,2022,10
63,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,5531.443333333334,2022,10
64,AUXILIAR DE ADMINISTRACAO GERAL,4733.058695652174,2022,10
65,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,3610.736655348048,2022,10
66,AUXILIAR DE APOIO DA SAUDE,4828.523961218836,2022,10
67,AUXILIAR DE ATIVIDADES OPERACIONAIS,5864.715,2022,10
68,AUXILIAR DE CULTURA,4037.0355555555557,2022,10
69,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3534.205,2022,10
70,AUXILIAR DE DESENVOLVIMENTO RURAL,3980.2192307692308,2022,10
71,AUXILIAR DE GESTAO ARTISTICA,2827.952,2022,10
72,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,5870.109411764706,2022,10
73,AUXILIAR DE GESTAO LOTERICA,5238.24,2022,10
74,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",6883.246666666667,2022,10
75,"AUXILIAR DE GESTAO, PROTECAO E RESTAURO",3094.26,2022,10
76,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,5145.895555555555,2022,10
77,AUXILIAR DE SAUDE E TECNOLOGIA,5073.524444444444,2022,10
78,AUXILIAR DE SEGURIDADE SOCIAL,4737.988535242291,2022,10
79,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,1226.2193251944575,2022,10
80,AUXILIAR DE SERVICOS GOVERNAMENTAIS,5161.141975308642,2022,10
81,AUXILIAR DE SERVICOS OPERACIONAIS,3728.98014354067,2022,10
82,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,6643.087829912024,2022,10
83,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,4442.641428571428,2022,10
84,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,5294.258030303031,2022,10
85,AUXILIAR GERAL DE SEGURIDADE SOCIAL,4269.5025000000005,2022,10
86,AUXILIAR OPERACIONAL,4925.898348623854,2022,10
87,BAILARINO,6863.858333333334,2022,10
88,BRIGADISTA - SEMAD,2846.280077220077,2022,10
89,CABO,7770.00553530302,2022,10
90,CADETE,8668.570680100756,2022,10
91,CAPITAO,18229.129509394574,2022,10
92,CONTRATO ADM MEDICO DA AREA SOCIAL E PSIQUIATRA,8059.58,2022,10
93,CONTRATO ADM. ANALISTA DE SAUDE E TECNOLOGIA,5297.036875,2022,10
94,CONTRATO ADM. TECNICO DE SAUDE E TECNOLOGIA,3791.63,2022,10
95,"CONTRATO ADM.ANALISTA GESTAO, PROTECAO E RESTAURO",3676.14,2022,10
96,CONTRATO ADM.TECNICO UNIVERSITARIO DA SAUDE,3071.595657142857,2022,10
97,CONTRATO ADMINISTRATIVO MEDICO PERITO,4908.674,2022,10
98,CONTRATO ADMINISTRATIVO TECNICO UNIVERSITARIO,2427.2833333333333,2022,10
99,CONTRATO AGENTE DE SEGURANCA PENITENCIARIO,4921.922447335812,2022,10
100,CONTRATO AGENTE DE SEGURANCA SOCIOEDUCATIVO,4880.803333333333,2022,10
101,CONTRATO ANAL.GESTAO E POL.PUB.EM DESENVOLVIMENTO,3712.88,2022,10
102,CONTRATO ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5256.222789968652,2022,10
103,CONTRATO ANALISTA EXECUTIVO DE DEFESA SOCIAL,5065.388,2022,10
104,CONTRATO ANALISTA HEMOMINAS LEI 18185 2009,4569.66350877193,2022,10
105,CONTRATO ANALISTA UNIVERSITARIO LEI 18185 2009,3566.853843137255,2022,10
106,CONTRATO ASSISTENTE EXECUTIVO DE DS LEI 18185/09.,2677.33,2022,10
107,CONTRATO ASSISTENTE TECNICO HEMOMINAS LEI 18185 09,3465.093778801843,2022,10
108,CONTRATO ESPECIALISTA POLITICAS E GESTAO DA SAUDE,4871.777021276595,2022,10
109,CONTRATO MEDICO - LEI 18185/2009.,6819.958010075567,2022,10
110,CONTRATO MEDICO HEMOMINAS LEI 18185 2009,7735.186,2022,10
111,CONTRATO MEDICO RESIDENTE LEI 6932/81.,3664.1991875,2022,10
112,CONTRATO PROFISSIONAL DE ENFERMAGEM LEI 18185/2009,4052.1986813186813,2022,10
113,CONTRATO TECNICO OPERACIONAL DA SAUDE LEI 18185/09,3472.22406185567,2022,10
114,CORONEL,27543.566727272726,2022,10
115,DELEGADO DE POLICIA,16431.72013309672,2022,10
116,DIRETOR IV,3625.0,2022,10
117,ESCRIVAO DE POLICIA I,6634.437231759656,2022,10
118,ESCRIVAO DE POLICIA II,10104.201405342625,2022,10
119,ESPEC.EM POLITICAS PUBLICAS E GESTAO GOVERNAMENTAL,11281.424139784946,2022,10
120,ESPECIALISTA EM EDUCACAO,3506.7245544554453,2022,10
121,ESPECIALISTA EM EDUCACAO BASICA,2391.9066796701836,2022,10
122,ESPECIALISTA EM GESTAO DE DEFESA AGROPECUARIA,12267.330588235294,2022,10
123,ESPECIALISTA EM POLITICAS E GESTAO DA SAUDE,6576.388985167837,2022,10
124,FGR - COORDENADOR ESTADUAL,6264.885,2022,10
125,FGR - COORDENADOR MACRORREGIONAL,7226.223636363637,2022,10
126,FGR - ESPECIALISTA,3148.87,2022,10
127,FGR - MEDICO PLANTONISTA,5589.31825,2022,10
128,FISCAL AGROPECUARIO,9294.493204868155,2022,10
129,FISCAL ASSISTENTE AGROPECUARIO,7242.3299157894735,2022,10
130,FISCAL ASSISTENTE DE TRANSPORTES E OBRAS RODOVIARI,6325.699746835443,2022,10
131,FISCAL DE TRANSPORTES E OBRAS RODOVIARIAS,9363.549166666666,2022,10
132,FUNCAO GRATIFICADA DE AUDITORIA DO SUS,3636.5339999999997,2022,10
133,GESTOR AMBIENTAL,10719.49682,2022,10
134,GESTOR DE CULTURA,5326.325952380952,2022,10
135,GESTOR DE REGULACAO SERV.ABAST.AGUA ESG.SANITARIO,4680.990000000001,2022,10
136,GESTOR DE TELECOMUNICACOES,6170.926666666666,2022,10
137,GESTOR DE TRANSPORTES E OBRAS PUBLICAS,11700.485163043479,2022,10
138,GESTOR EM CIENCIA E TECNOLOGIA,5564.879367088608,2022,10
139,GESTOR FAZENDARIO,19612.967496932513,2022,10
140,GESTOR GOVERNAMENTAL,6310.271771217712,2022,10
141,GRATIF. ENCARGO CURSO/CONCURSO,984.3039784946237,2022,10
142,GRATIFICADOS,1745.4679789473685,2022,10
143,INVESTIGADOR DE POLICIA I,6919.67326742976,2022,10
144,INVESTIGADOR DE POLICIA II,10223.719539739028,2022,10
145,MAJOR,21602.477590090093,2022,10
146,MEDICO,10095.05927888153,2022,10
147,MEDICO DA AREA DE DEFESA SOCIAL,11806.653829787234,2022,10
148,MEDICO DA AREA DE GESTAO E ATENCAO A SAUDE,6333.75609929078,2022,10
149,MEDICO DA AREA DE HEMATOLOGIA E HEMOTERAPIA,12229.178173913044,2022,10
150,MEDICO DA AREA DE SEGURIDADE SOCIAL,11554.88860841424,2022,10
151,MEDICO LEGISTA,15941.348544474393,2022,10
152,MEDICO PERITO,5913.455897435897,2022,10
153,MEDICO UNIVERSITARIO,5710.428651685394,2022,10
154,MEMBRO ACADEPOL/ORG.DEL.COLET.,2471.551505569529,2022,10
155,MUSICO CANTOR,5106.88375,2022,10
156,MUSICO INSTRUMENTISTA,6009.882777777778,2022,10
157,OFICIAL DE SERVICOS OPERACIONAIS,4068.4853448275862,2022,10
158,PERITO CRIMINAL,16400.03614814815,2022,10
159,PESQUISADOR EM CIENCIA E TECNOLOGIA,9718.754494382023,2022,10
160,PROCURADOR DO ESTADO,27192.902962962962,2022,10
161,PROFESSOR,4997.76,2022,10
162,PROFESSOR DE ARTE,3309.0354545454543,2022,10
163,PROFESSOR DE ARTE E RESTAURO,2425.1831578947367,2022,10
164,PROFESSOR DE ARTES,2670.9474285714286,2022,10
165,PROFESSOR DE EDUCACAO BAS,3557.8795597484277,2022,10
166,PROFESSOR DE EDUCACAO BASICA,2342.164352737492,2022,10
167,PROFESSOR DE EDUCACAO SUPERIOR,6784.878886048211,2022,10
168,PROFESSOR DESIGNADO,4026.725,2022,10
169,PROFISSIONAL DE ENFERMAGEM,4794.815866773676,2022,10
170,SOLDADO DE 1 CLASSE,6577.402563380281,2022,10
171,SOLDADO DE 2 CLASSE,5441.644219790675,2022,10
172,SUBTENENTE,17856.33122715405,2022,10
173,TECNICO AMBIENTAL,7718.102946428572,2022,10
174,TECNICO ASSISTENTE DA POLICIA CIVIL,3613.4775405742826,2022,10
175,TECNICO DA EDUCACAO,4681.969617105918,2022,10
176,TECNICO DA INDUSTRIA GRAFICA,7077.153214285715,2022,10
177,TECNICO DE ADMINISTRACAO GERAL,6242.894444444445,2022,10
178,TECNICO DE ATENCAO A SAUDE,4077.891220657277,2022,10
179,TECNICO DE CULTURA,4075.56705882353,2022,10
180,TECNICO DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3884.1688888888884,2022,10
181,TECNICO DE DESENVOLVIMENTO RURAL,6319.2953333333335,2022,10
182,TECNICO DE GESTAO ARTISTICA,4696.084210526316,2022,10
183,TECNICO DE GESTAO DA SAUDE,3615.355421903052,2022,10
184,TECNICO DE GESTAO E REGISTRO EMPRESARIAL,5176.190606060606,2022,10
185,TECNICO DE GESTAO LOTERICA,6448.0257142857145,2022,10
186,"TECNICO DE GESTAO, PROTECAO E RESTAURO",5392.566956521739,2022,10
187,TECNICO DE SAUDE E TECNOLOGIA,4842.060407608696,2022,10
188,TECNICO DE SEGURIDADE SOCIAL,3901.974928825623,2022,10
189,TECNICO DE TV,3411.8393103448275,2022,10
190,TECNICO EM ATIVIDADES DE CIENCIA E TECNOLOGIA,5680.932388059701,2022,10
191,TECNICO EM EDUCACAO E PESQUISA EM SAUDE,3689.7149999999997,2022,10
192,TECNICO FAZENDARIO DE ADMINISTRACAO E FINANCAS,8771.536479820628,2022,10
193,TECNICO OPERACIONAL DA SAUDE,4329.539891614375,2022,10
194,TECNICO UNIVERSITARIO,4358.718319672132,2022,10
195,TECNICO UNIVERSITARIO DA SAUDE,4551.431711711712,2022,10
196,TENENTE CORONEL,25125.634314516126,2022,10
