,nmefet,rem_pos,year,month
0,1 SARGENTO,5582.568866396761,2013,01
1,1 SGT,4893.130061247216,2013,01
2,1 TEN,5993.210729166666,2013,01
3,1 TENENTE,6685.441777777778,2013,01
4,2 SARGENTO,4561.302026143791,2013,01
5,2 SGT,4239.7481604226705,2013,01
6,2 TEN,5389.165880398671,2013,01
7,2 TENENTE,5574.887738095238,2013,01
8,3 SARGENTO,3901.8212817904373,2013,01
9,3 SGT,3778.6679258552867,2013,01
10,ADVOGADO AUTARQUICO,11278.396071428573,2013,01
11,AGENTE DE ADMINISTRACAO,4730.36,2013,01
12,AGENTE DE POLICIA,1803.63,2013,01
13,AGENTE DE SEGURANCA PENITENCIARIO,2680.2852734877733,2013,01
14,AGENTE DE SEGURANCA SOCIOEDUCATIVO,2197.2891423948217,2013,01
15,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,5087.093015075377,2013,01
16,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",3594.9754838709678,2013,01
17,AGENTE GOVERNAMENTAL,3290.8317004048586,2013,01
18,AJUDANTE SERVICOS GERAIS,2523.5666666666666,2013,01
19,ALUNO,5197.788888888888,2013,01
20,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,3138.446011904762,2013,01
21,ANALISTA ADMINISTRATIVO,4720.08,2013,01
22,ANALISTA AMBIENTAL,4818.153361921098,2013,01
23,ANALISTA DA POLICIA CIVIL,3253.97,2013,01
24,ANALISTA DE ADMINISTRACAO DE ESTADIOS,6356.64,2013,01
25,ANALISTA DE ATENCAO A SAUDE,2852.7199566473987,2013,01
26,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,2443.583157894737,2013,01
27,ANALISTA DE DESENVOLVIMENTO RURAL,5890.3955263157895,2013,01
28,ANALISTA DE EDUCACAO BASICA,1765.1592015209126,2013,01
29,ANALISTA DE GESTAO,3742.468181818182,2013,01
30,ANALISTA DE GESTAO ARTISTICA,4077.771111111111,2013,01
