,nmefet,rem_pos,year,month
0,1 SARGENTO,13304.476560062401,2022,08
1,1 TENENTE,13195.997801608579,2022,08
2,2 SARGENTO,9417.100597225015,2022,08
3,2 TENENTE,12780.852173913043,2022,08
4,3 SARGENTO,7388.947541655285,2022,08
5,ADVOGADO AUTARQUICO,21344.684444444443,2022,08
6,AGENTE COVERNAMENTAL - CONTRATO,2860.8036585365853,2022,08
7,AGENTE DE SEGURANCA PENITENCIARIO,5158.474584481508,2022,08
8,AGENTE DE SEGURANCA SOCIOEDUCATIVO,5307.73392173913,2022,08
9,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,8399.368634812286,2022,08
10,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",5541.001200000001,2022,08
11,AGENTE GOVERNAMENTAL,5289.931990407674,2022,08
12,AJUDANTE DE SERVICOS GERAIS,988.81,2022,08
13,ALUNO,7767.329333333333,2022,08
14,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,5349.006305732484,2022,08
15,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,8058.289333333333,2022,08
16,ANALISTA AMBIENTAL,10024.61602310231,2022,08
17,ANALISTA DA POLICIA CIVIL,5425.2617328519855,2022,08
18,ANALISTA DE ATENCAO A SAUDE,4656.895217391304,2022,08
19,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,4417.304375,2022,08
20,ANALISTA DE DESENVOLVIMENTO RURAL,7418.581,2022,08
21,ANALISTA DE EDUCACAO BASICA,2645.0342883548983,2022,08
22,ANALISTA DE GESTAO,7562.75,2022,08
23,ANALISTA DE GESTAO ARTISTICA,4894.683333333333,2022,08
24,ANALISTA DE GESTAO DA POL,4882.014166666667,2022,08
25,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,5003.234473684211,2022,08
26,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,6576.531530172413,2022,08
27,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6943.48303030303,2022,08
28,ANALISTA DE GESTAO LOTERICA,6437.47,2022,08
29,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",6032.943157894737,2022,08
30,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",6542.871481481481,2022,08
31,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,6931.5453333333335,2022,08
32,ANALISTA DE SAUDE E TECNOLOGIA,11572.15,2022,08
33,ANALISTA DE SEGURIDADE SOCIAL,6157.563356807512,2022,08
34,ANALISTA DE TV,4526.549310344827,2022,08
35,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,8475.82749034749,2022,08
36,ANALISTA EDUCACIONAL,6143.994693362193,2022,08
37,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,7593.255961538462,2022,08
38,ANALISTA EXECUTIVO DE DEFESA SOCIAL,6001.749826800366,2022,08
39,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,15429.76420289855,2022,08
40,ANALISTA UNIVERSITARIO,6257.139404761904,2022,08
41,ANALISTA UNIVERSITARIO DA SAUDE,5573.022213740458,2022,08
42,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,3698.9264210526317,2022,08
43,ASPIRANTE A OFICIAL,8645.907142857144,2022,08
44,ASSISTENTE ADM DA POLICIA,4009.866477045908,2022,08
45,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,5778.64,2022,08
46,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,5014.433333333333,2022,08
47,ASSISTENTE DE EDUCACAO,4577.748275862069,2022,08
48,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,6852.399361702128,2022,08
49,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,4960.732095238095,2022,08
50,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,3302.2282386363636,2022,08
51,ASSISTENTE TECNICO DE EDUCACAO BASICA,1999.267272956355,2022,08
52,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4916.5216666666665,2022,08
53,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,3511.390168067227,2022,08
54,AUDITOR FISCAL DA RECEITA ESTADUAL,27087.165206445115,2022,08
55,AUDITOR INTERNO,14188.717142857142,2022,08
56,AUXILIAR ADM DA POLICIA M,3466.5134680851065,2022,08
57,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,3639.2757142857145,2022,08
58,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,4292.201140350877,2022,08
59,AUXILIAR AMBIENTAL,4496.347204968944,2022,08
60,AUXILIAR DA INDUSTRIA GRAFICA,5224.08,2022,08
61,AUXILIAR DA POLICIA CIVIL,4230.127516778523,2022,08
62,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,3995.560833333333,2022,08
63,AUXILIAR DE ADMINISTRACAO GERAL,4823.073043478261,2022,08
64,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,3736.4754666666663,2022,08
65,AUXILIAR DE APOIO DA SAUDE,4835.482445054945,2022,08
66,AUXILIAR DE ATIVIDADES OPERACIONAIS,4189.299,2022,08
67,AUXILIAR DE CULTURA,3864.663888888889,2022,08
68,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3834.56,2022,08
69,AUXILIAR DE DESENVOLVIMENTO RURAL,4136.96,2022,08
70,AUXILIAR DE GESTAO ARTISTICA,3186.7883333333334,2022,08
71,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,6394.39705882353,2022,08
72,AUXILIAR DE GESTAO LOTERICA,4186.1,2022,08
73,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",4498.083846153846,2022,08
74,"AUXILIAR DE GESTAO, PROTECAO E RESTAURO",3102.0,2022,08
75,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,5554.371666666667,2022,08
76,AUXILIAR DE SAUDE E TECNOLOGIA,5270.826888888889,2022,08
77,AUXILIAR DE SEGURIDADE SOCIAL,4905.855355969332,2022,08
78,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,1207.916999450769,2022,08
79,AUXILIAR DE SERVICOS GOVERNAMENTAIS,5044.716951219512,2022,08
80,AUXILIAR DE SERVICOS OPERACIONAIS,3834.6912440191386,2022,08
81,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,5097.838005865103,2022,08
82,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,4541.015714285714,2022,08
83,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,3269.9391176470585,2022,08
84,AUXILIAR GERAL DE SEGURIDADE SOCIAL,4344.5025000000005,2022,08
85,AUXILIAR OPERACIONAL,5252.380183486238,2022,08
86,BAILARINO,7050.945,2022,08
87,BRIGADISTA - SEMAD,3135.6393382352944,2022,08
88,CABO,5750.32129059829,2022,08
89,CADETE,6670.040404040404,2022,08
90,CAPITAO,15993.105308900524,2022,08
91,CONTRATO ADM MEDICO DA AREA SOCIAL E PSIQUIATRA,8594.894999999999,2022,08
92,CONTRATO ADM. ANALISTA DE SAUDE E TECNOLOGIA,5522.4684375,2022,08
