,nmefet,rem_pos,year,month
0,1 SARGENTO,10513.213529411765,2019,10
1,1 SGT,10324.218177920686,2019,10
2,1 TEN,11264.796042471042,2019,10
3,1 TENENTE,10748.02405511811,2019,10
4,2 SARGENTO,7183.363953488372,2019,10
5,2 SGT,7824.1955412844045,2019,10
6,2 TEN,9487.389130434784,2019,10
7,2 TENENTE,9407.683609958507,2019,10
8,3 SARGENTO,6196.009003350084,2019,10
9,3 SGT,6569.986878095762,2019,10
10,ADVOGADO AUTARQUICO,21016.896296296294,2019,10
11,AGENTE DE SEGURANCA PENITENCIARIO,3990.1114728139014,2019,10
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,4050.2043220338987,2019,10
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,7323.332218844984,2019,10
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",7306.226022727273,2019,10
15,AGENTE GOVERNAMENTAL,4282.893264033264,2019,10
16,AJUDANTE DE SERVICOS GERAIS,943.49,2019,10
17,ALUNO,6516.5062626262625,2019,10
18,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,4544.8397267759565,2019,10
19,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,6313.456363636364,2019,10
20,ANALISTA AMBIENTAL,8965.166838709678,2019,10
21,ANALISTA DA POLICIA CIVIL,3927.3704827586207,2019,10
22,ANALISTA DE ADMINISTRACAO DE ESTADIOS,9262.71,2019,10
23,ANALISTA DE ATENCAO A SAUDE,4032.7208571428573,2019,10
24,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3547.5303333333336,2019,10
25,ANALISTA DE DESENVOLVIMENTO RURAL,6729.592307692307,2019,10
26,ANALISTA DE EDUCACAO BASICA,2636.8302631578945,2019,10
27,ANALISTA DE GESTAO,5401.366666666667,2019,10
28,ANALISTA DE GESTAO ARTISTICA,5138.841428571429,2019,10
29,ANALISTA DE GESTAO DA PMM,3045.4108333333334,2019,10
30,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,3834.596315789474,2019,10
31,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5643.577217741935,2019,10
32,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6029.90625,2019,10
33,ANALISTA DE GESTAO LOTERICA,6122.62,2019,10
34,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",7879.837804878048,2019,10
35,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",5389.913225806452,2019,10
36,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,5851.063004926109,2019,10
37,ANALISTA DE SEGURIDADE SOCIAL,5405.693513513514,2019,10
38,ANALISTA DE TV,3762.804142857143,2019,10
39,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,7194.156294964028,2019,10
40,ANALISTA EDUCACIONAL,5252.222106730386,2019,10
41,ANALISTA EDUCACIONAL-NUTRICIONISTA,3958.782340425532,2019,10
42,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,6306.7920370370375,2019,10
43,ANALISTA EXECUTIVO DE DEFESA SOCIAL,4514.826449912127,2019,10
44,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,12251.205531914895,2019,10
45,ANALISTA UNIVERSITARIO,5108.857999999999,2019,10
46,ANALISTA UNIVERSITARIO DA SAUDE,4474.0758695652175,2019,10
47,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,2701.156176470588,2019,10
48,ASP A OF,7647.01,2019,10
49,ASPIRANTE A OFICIAL,8483.09,2019,10
50,ASSISTENTE ADMINISTRATIVO,1775.2788576779026,2019,10
51,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,6097.272857142858,2019,10
52,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,4511.903333333333,2019,10
53,ASSISTENTE DE EDUCACAO,3452.1982000000003,2019,10
54,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,5432.66281553398,2019,10
55,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,4007.16488,2019,10
56,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2542.7683603757473,2019,10
57,ASSISTENTE TECNICO DE EDUCACAO BASICA,1838.045135103105,2019,10
58,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4123.459105145414,2019,10
59,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,2717.92984375,2019,10
60,AUDITOR FISCAL DA RECEITA ESTADUAL,24060.838458844133,2019,10
61,AUDITOR INTERNO,11662.11411764706,2019,10
62,AUXILIAR ADMINISTRATIVO D,1198.3182869692532,2019,10
63,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,3328.1425,2019,10
64,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,3610.9502777777775,2019,10
65,AUXILIAR AMBIENTAL,3947.0205,2019,10
66,AUXILIAR DA INDUSTRIA GRAFICA,4231.639166666667,2019,10
67,AUXILIAR DA POLICIA CIVIL,3117.376408839779,2019,10
68,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,3654.596666666667,2019,10
69,AUXILIAR DE ADMINISTRACAO GERAL,3825.2282758620686,2019,10
70,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,3054.1060681520316,2019,10
71,AUXILIAR DE APOIO DA SAUDE,4125.142828054299,2019,10
72,AUXILIAR DE ATIVIDADES OPERACIONAIS,5223.62,2019,10
73,AUXILIAR DE CULTURA,3267.1704347826085,2019,10
74,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3133.015,2019,10
75,AUXILIAR DE DESENVOLVIMENTO RURAL,2881.8993333333333,2019,10
76,AUXILIAR DE ENFERMAGEM - IPSEMG,2297.25,2019,10
77,AUXILIAR DE GESTAO ARTISTICA,3021.82375,2019,10
78,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,5484.5375,2019,10
79,AUXILIAR DE GESTAO LOTERICA,3203.51,2019,10
80,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",6435.306428571428,2019,10
81,"AUXILIAR DE GESTAO, PROTECAO E RESTAURO",5188.98,2019,10
82,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,4421.808461538461,2019,10
83,AUXILIAR DE SAUDE E TECNOLOGIA,4358.220980392157,2019,10
84,AUXILIAR DE SEGURIDADE SOCIAL,3967.7025619047618,2019,10
85,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,1116.499509806626,2019,10
86,AUXILIAR DE SERVICOS GOVERNAMENTAIS,3901.5552427184466,2019,10
87,AUXILIAR DE SERVICOS OPERACIONAIS,2877.9218287937742,2019,10
88,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,4605.000643431636,2019,10
89,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,3591.5399999999995,2019,10
90,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,2708.9012,2019,10
91,AUXILIAR GERAL DE SEGURIDADE SOCIAL,4245.618,2019,10
92,AUXILIAR OPERACIONAL,4127.503106060606,2019,10
93,BAILARINO,5902.311666666667,2019,10
94,BENEFICIO DO PLANO DE PREVIDENCIA COMPLEMENTAR MC,5219.901390374332,2019,10
95,BRIGADISTA - SEMAD,2241.136098484849,2019,10
96,CABO,4786.236625183016,2019,10
97,CAD,5201.176329966331,2019,10
98,CADETE,5158.778571428571,2019,10
99,CAP,13825.746025039125,2019,10
100,CAPITAO,11971.09922077922,2019,10
101,CB,4798.739001224306,2019,10
102,CEL,23537.045238095237,2019,10
103,CONT. ADM. PROF. DE ENSI. MEDIO E TEC.,1054.3614705882353,2019,10
104,CONTRATO ADM. ASSISTENTE TECNICO EDUCACIONAL,2399.1575,2019,10
105,CONTRATO ADM.TECNICO UNIVERSITARIO DA SAUDE,2537.0545161290324,2019,10
106,CONTRATO ADMINISTRATIVO MEDICO PERITO,4069.34375,2019,10
107,CONTRATO ADMINISTRATIVO TECNICO UNIVERSITARIO,1996.018703703704,2019,10
108,CONTRATO AGENTE DE SEGURANCA PENITENCIARIO,3642.5487313791446,2019,10
109,CONTRATO AGENTE DE SEGURANCA SOCIOEDUCATIVO,3672.451183510638,2019,10
