,nmefet,rem_pos,year,month
0,1 SARGENTO,11313.206025641024,2020,08
1,1 SGT,11972.317331118495,2020,08
2,1 TEN,12797.893503184714,2020,08
3,1 TENENTE,11941.033516483516,2020,08
4,2 SARGENTO,8133.6606809583855,2020,08
5,2 SGT,8723.729591268993,2020,08
6,2 TEN,10703.464530577088,2020,08
7,2 TENENTE,10352.600650406503,2020,08
8,3 SARGENTO,7000.569460285133,2020,08
9,3 SGT,7363.511479272293,2020,08
10,ADVOGADO AUTARQUICO,20152.79703703704,2020,08
11,AGENTE DE SEGURANCA PENITENCIARIO,4599.495246804604,2020,08
12,AGENTE DE SEGURANCA SOCIOEDUCATIVO,4718.245747224594,2020,08
13,AGENTE DE TRANSPORTES E OBRAS PUBLICAS,7586.905428571428,2020,08
14,"AGENTE FISCAL DE GESTAO, METROLOGIA E QUALIDADE",4590.086707317073,2020,08
15,AGENTE GOVERNAMENTAL,4511.529256017505,2020,08
16,AJUDANTE DE SERVICOS GERAIS,979.01,2020,08
17,ALUNO,7608.471578947368,2020,08
18,ANAL. DE GESTAO E POL.PUB. EM DESENVOLVIMENTO,4502.2970175438595,2020,08
19,ANAL.FISCAL E DE REGULACAO SERV.ABAST.AGUA ESG.SAN,6872.746875,2020,08
20,ANALISTA AMBIENTAL,9123.344446280991,2020,08
21,ANALISTA DA POLICIA CIVIL,4309.573402777778,2020,08
22,ANALISTA DE ATENCAO A SAUDE,4083.556215139442,2020,08
23,ANALISTA DE DESENVOLVIMENTO ECONOMICO E SOCIAL,3656.5345161290325,2020,08
24,ANALISTA DE DESENVOLVIMENTO RURAL,6937.864615384615,2020,08
25,ANALISTA DE EDUCACAO BASICA,2674.5512121212123,2020,08
26,ANALISTA DE GESTAO,5258.8150000000005,2020,08
27,ANALISTA DE GESTAO ARTISTICA,4688.644285714286,2020,08
28,ANALISTA DE GESTAO DA PMM,3325.8392307692307,2020,08
29,ANALISTA DE GESTAO DE SEGURIDADE SOCIAL,3991.872894736842,2020,08
30,ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,5764.739144329897,2020,08
31,ANALISTA DE GESTAO E REGISTRO EMPRESARIAL,6468.61875,2020,08
32,ANALISTA DE GESTAO LOTERICA,5903.026666666666,2020,08
33,"ANALISTA DE GESTAO, METROLOGIA E QUALIDADE",5466.015384615384,2020,08
34,"ANALISTA DE GESTAO, PROTECAO E RESTAURO",5620.063571428572,2020,08
35,ANALISTA DE HEMATOLOGIA E HEMOTERAPIA,6032.6001990049745,2020,08
36,ANALISTA DE SEGURIDADE SOCIAL,5054.228987068966,2020,08
37,ANALISTA DE TV,3880.0867142857146,2020,08
38,ANALISTA E PESQUISADOR DE SAUDE E TECNOLOGIA,7338.735111940298,2020,08
39,ANALISTA EDUCACIONAL,5462.55661776368,2020,08
40,ANALISTA EDUCACIONAL-NUTRICIONISTA,3515.5833333333335,2020,08
41,ANALISTA EM EDUCACAO E PESQUISA EM SAUDE,6667.7657407407405,2020,08
42,ANALISTA EXECUTIVO DE DEFESA SOCIAL,5132.19469441984,2020,08
43,ANALISTA FAZENDARIO DE ADMINISTRACAO E FINANCAS,12424.437142857143,2020,08
44,ANALISTA UNIVERSITARIO,5107.797701149426,2020,08
45,ANALISTA UNIVERSITARIO DA SAUDE,4487.989925373135,2020,08
46,ANALISTA UNIVERSITARIO DA SAUDE - CONT.ADM,2861.227971014493,2020,08
47,ASP A OF,7696.463333333333,2020,08
48,ASPIRANTE A OFICIAL,8257.475,2020,08
49,ASSISTENTE ADMINISTRATIVO,2031.6770303605313,2020,08
50,ASSISTENTE ADMINISTRATIVO DE TELECOMUNICACOES,6059.6016666666665,2020,08
51,ASSISTENTE DE ADMINISTRACAO DE ESTADIOS,3294.943333333333,2020,08
52,ASSISTENTE DE EDUCACAO,3421.982597402597,2020,08
53,ASSISTENTE DE GESTAO DE DEFESA AGROPECUARIA,5539.2372,2020,08
54,ASSISTENTE DE GESTAO E POLITICAS PUBLICAS EM DESEN,4051.38282051282,2020,08
55,ASSISTENTE EXECUTIVO DE DEFESA SOCIAL,2867.2789304347825,2020,08
56,ASSISTENTE TECNICO DE EDUCACAO BASICA,1890.138672885572,2020,08
57,ASSISTENTE TECNICO DE HEMATOLOGIA E HEMOTERAPIA,4229.375333333333,2020,08
58,ASSISTENTE TECNICO DE SEGURIDADE SOCIAL,2718.049112903226,2020,08
59,AUDITOR FISCAL DA RECEITA ESTADUAL,24732.443568118626,2020,08
60,AUDITOR INTERNO,12249.56311111111,2020,08
61,AUXILIAR ADMINISTRATIVO,1966.01,2020,08
62,AUXILIAR ADMINISTRATIVO D,1370.0822352941177,2020,08
63,AUXILIAR ADMINISTRATIVO DE TELECOMUNICACOES,2923.3025,2020,08
64,AUXILIAR ADMINISTRATIVO UNIVERSITARIO,3545.0929629629627,2020,08
65,AUXILIAR AMBIENTAL,3766.4732978723405,2020,08
66,AUXILIAR DA INDUSTRIA GRAFICA,4188.202727272727,2020,08
67,AUXILIAR DA POLICIA CIVIL,3366.027134502924,2020,08
68,AUXILIAR DE ADMINISTRACAO DE ESTADIOS,2150.6733333333336,2020,08
69,AUXILIAR DE ADMINISTRACAO GERAL,3824.530714285714,2020,08
70,AUXILIAR DE APOIO A GESTAO E ATENCAO A SAUDE,3017.5867180925666,2020,08
71,AUXILIAR DE APOIO DA SAUDE,3983.368203883495,2020,08
72,AUXILIAR DE ATIVIDADES OPERACIONAIS,2869.090909090909,2020,08
73,AUXILIAR DE CULTURA,3246.346956521739,2020,08
74,AUXILIAR DE DESENVOLVIMENTO ECONOMICO E SOCIAL,2920.1850000000004,2020,08
75,AUXILIAR DE DESENVOLVIMENTO RURAL,2661.766428571428,2020,08
76,AUXILIAR DE GESTAO ARTISTICA,2976.41,2020,08
77,AUXILIAR DE GESTAO E REGISTRO EMPRESARIAL,5610.149444444444,2020,08
78,AUXILIAR DE GESTAO LOTERICA,3845.88,2020,08
79,"AUXILIAR DE GESTAO, METROLOGIA E QUALIDADE",3515.457857142857,2020,08
80,AUXILIAR DE HEMATOLOGIA E HEMOTERAPIA,4320.684166666667,2020,08
81,AUXILIAR DE SAUDE E TECNOLOGIA,4336.424897959184,2020,08
82,AUXILIAR DE SEGURIDADE SOCIAL,3962.848703517588,2020,08
83,AUXILIAR DE SERVICOS DE EDUCACAO BASICA,1116.565586103253,2020,08
84,AUXILIAR DE SERVICOS GOVERNAMENTAIS,3994.433775510204,2020,08
85,AUXILIAR DE SERVICOS OPERACIONAIS,2736.2689711934154,2020,08
86,AUXILIAR DE TRANSPORTES E OBRAS PUBLICAS,4650.845817174515,2020,08
87,AUXILIAR EM ATIVIDADES DE CIENCIA E TECNOLOGIA,3537.3940000000002,2020,08
88,AUXILIAR EXECUTIVO DE DEFESA SOCIAL,2989.279090909091,2020,08
89,AUXILIAR GERAL DE SEGURIDADE SOCIAL,4150.58,2020,08
90,AUXILIAR OPERACIONAL,4134.824132231404,2020,08
91,BAILARINO,5941.953333333334,2020,08
92,BENEFICIO DO PLANO DE PREVIDENCIA COMPLEMENTAR MC,5193.282696629214,2020,08
93,BRIGADISTA - SEMAD,978.5088235294119,2020,08
94,CABO,5641.044985074627,2020,08
95,CAD,6521.989419795222,2020,08
96,CADETE,5253.1824324324325,2020,08
97,CAP,14727.448495440729,2020,08
98,CAPITAO,13367.358271604939,2020,08
99,CB,5479.403012552301,2020,08
100,CEL,25230.44854166667,2020,08
101,CONT. ADM. PROF. DE ENSI. MEDIO E TEC.,687.1646153846153,2020,08
102,CONTRATO ADM ANALISTA DE TV,3044.43,2020,08
103,CONTRATO ADM GESTOR DE TRANSPORTE E OBRAS PUBLICAS,2021.58,2020,08
104,CONTRATO ADM MEDICO DA AREA SOCIAL E PSIQUIATRA,5079.0131481481485,2020,08
105,CONTRATO ADM TECNICO DE TV,2247.0542105263157,2020,08
106,CONTRATO ADM. ANALISTA DE SAUDE E TECNOLOGIA,3972.14,2020,08
107,CONTRATO ADM. TECNICO DE SAUDE E TECNOLOGIA,2832.09,2020,08
108,CONTRATO ADM.TECNICO UNIVERSITARIO DA SAUDE,2770.1637857142855,2020,08
109,CONTRATO ADMINISTRATIVO MEDICO PERITO,3875.4700000000003,2020,08
110,CONTRATO ADMINISTRATIVO TECNICO UNIVERSITARIO,2009.604049586777,2020,08
111,CONTRATO AGENTE DE SEGURANCA PENITENCIARIO,4100.226681396377,2020,08
112,CONTRATO AGENTE DE SEGURANCA SOCIOEDUCATIVO,4096.8903494176375,2020,08
113,CONTRATO ANAL.GESTAO E POL.PUB.EM DESENVOLVIMENTO,3297.7525,2020,08
114,CONTRATO ANALISTA DE GESTAO E ASSISTENCIA A SAUDE,4732.371122715404,2020,08
115,CONTRATO ANALISTA EXECUTIVO DE DEFESA SOCIAL,3229.8113636363637,2020,08
116,CONTRATO ANALISTA HEMOMINAS LEI 18185 2009,4257.815344827586,2020,08
117,CONTRATO ANALISTA UNIVERSITARIO LEI 18185 2009,3032.3990650406504,2020,08
118,CONTRATO ASSISTENTE EXECUTIVO DE DS LEI 18185/09.,2247.4494,2020,08
119,CONTRATO ASSISTENTE TECNICO HEMOMINAS LEI 18185 09,3131.1041304347827,2020,08
120,CONTRATO MEDICO - LEI 18185/2009.,7085.3989558665235,2020,08
121,CONTRATO MEDICO HEMOMINAS LEI 18185 2009,6453.436315789474,2020,08
122,CONTRATO MEDICO RESIDENTE LEI 6932/81.,2974.8010776545166,2020,08
123,CONTRATO PROFISSIONAL DE ENFERMAGEM LEI 18185/2009,3546.590485799701,2020,08
124,CONTRATO TECNICO OPERACIONAL DA SAUDE LEI 18185/09,2925.6260500000003,2020,08
125,CORONEL,23587.179375,2020,08
